chr,TnG_start,TnG_end,peaks
chr10,4632270,4632288,[278118]
chr10,4729398,4729417,[278145]
chr10,5001200,5001218,[278202]
chr10,5008813,5008831,[278204]
chr10,5079058,5079076,[278223]
chr10,5194699,5194717,[278263]
chr10,5219802,5219821,[278279]
chr10,5493466,5493484,[278353]
chr10,5493579,5493597,[278353]
chr10,5569274,5569292,[278380]
chr10,5866140,5866158,[278429]
chr10,5871036,5871054,[278432]
chr10,6934922,6934940,[278523]
chr10,6969015,6969033,[278536]
chr10,6980583,6980601,[278546]
chr10,7060651,7060669,[278592]
chr10,7232961,7232979,[278678]
chr10,7631144,7631162,[278744]
chr10,7802725,7802743,[278790]
chr10,7827609,7827627,[278804]
chr10,8071543,8071562,[278927]
chr10,8182045,8182063,[278978]
chr10,8517079,8517097,[279061]
chr10,8640991,8641009,[279089]
chr10,9814103,9814121,[279398]
chr10,10350769,10350787,[279538]
chr10,10352271,10352290,[279540]
chr10,10468939,10468957,[279571]
chr10,10550330,10550349,[279596]
chr10,10714571,10714589,[279617]
chr10,10732915,10732933,[279621]
chr10,10827429,10827448,[279643]
chr10,11049045,11049063,[279655]
chr10,11155251,11155269,[279661]
chr10,12351260,12351279,[279750]
chr10,12469314,12469333,[279760]
chr10,12666007,12666025,[279810]
chr10,12740214,12740232,[279826]
chr10,12755186,12755204,[279831]
chr10,12798547,12798565,[279847]
chr10,12807085,12807103,[279851]
chr10,12813872,12813890,[279861]
chr10,12853023,12853041,[279884]
chr10,12923334,12923352,[279920]
chr10,13850141,13850160,[280216]
chr10,13966892,13966910,[280267]
chr10,14016484,14016503,[280299]
chr10,14464077,14464095,[280456]
chr10,14685902,14685921,[280499]
chr10,16412436,16412455,[280596]
chr10,16954655,16954673,[280667]
chr10,16989701,16989719,[280669]
chr10,17007232,17007250,[280680]
chr10,17081120,17081139,[280708]
chr10,17262727,17262745,[280752]
chr10,17416312,17416331,[280788]
chr10,17579435,17579453,[280866]
chr10,17584957,17584975,[280868]
chr10,18347652,18347670,[281115]
chr10,18469398,18469416,[281156]
chr10,18850463,18850481,[281242]
chr10,19009211,19009229,[281330]
chr10,19035924,19035942,[281346]
chr10,19107881,19107899,[281379]
chr10,19161402,19161421,[281403]
chr10,19167444,19167463,[281407]
chr10,19257385,19257403,[281447]
chr10,19359002,19359020,[281469]
chr10,19367172,19367190,[281473]
chr10,19367265,19367283,[281473]
chr10,19517288,19517306,[281512]
chr10,19563482,19563500,[281539]
chr10,19693342,19693360,[281607]
chr10,19875468,19875486,[281655]
chr10,19949330,19949348,[281684]
chr10,19952086,19952104,[281685]
chr10,20018596,20018614,[281724]
chr10,20123657,20123675,[281766]
chr10,20127545,20127563,[281768]
chr10,20296226,20296244,[281850]
chr10,20472825,20472843,[281887]
chr10,20674116,20674134,[281953]
chr10,21090492,21090511,[282094]
chr10,21091986,21092004,[282096]
chr10,21099990,21100008,[282101]
chr10,21160331,21160350,[282143]
chr10,21326548,21326566,[282216]
chr10,21334425,21334443,[282220]
chr10,21535855,21535873,[282284]
chr10,21563611,21563629,[282293]
chr10,21619326,21619344,[282314]
chr10,21636992,21637011,[282321]
chr10,21824877,21824896,[282386]
chr10,21902362,21902380,[282413]
chr10,21908449,21908467,[282422]
chr10,23318849,23318867,[282631]
chr10,23942625,23942643,[282699]
chr10,24040401,24040419,[282714]
chr10,24224688,24224706,[282778]
chr10,24405091,24405109,[282813]
chr10,24482520,24482538,[282838]
chr10,24778417,24778435,[282926]
chr10,24803483,24803502,[282936]
chr10,25037242,25037260,[283015]
chr10,25395665,25395683,[283147]
chr10,25395846,25395865,[283148]
chr10,25411044,25411062,[283162]
chr10,25411764,25411783,[283164]
chr10,25414202,25414220,[283167]
chr10,25596970,25596989,[283221]
chr10,26537798,26537816,[283341]
chr10,26752574,26752592,[283388]
chr10,26833595,26833613,[283445]
chr10,26836098,26836120,[283446]
chr10,26836245,26836263,[283446]
chr10,26962500,26962518,[283474]
chr10,28594023,28594041,[283628]
chr10,28649747,28649765,[283645]
chr10,28684473,28684492,[283659]
chr10,28695912,28695931,[283663]
chr10,29281937,29281955,[283716]
chr10,29442103,29442121,[283741]
chr10,30718345,30718364,[283875]
chr10,30766394,30766412,[283897]
chr10,30800916,30800934,[283918]
chr10,31538838,31538856,[283996]
chr10,31540751,31540769,[283998]
chr10,34009913,34009931,[284069]
chr10,34186227,34186246,[284143]
chr10,34368240,34368259,[284221]
chr10,34413807,34413825,[284229]
chr10,34508053,34508071,[284247]
chr10,34513251,34513269,[284250]
chr10,37144185,37144204,[284399]
chr10,37145889,37145908,[284401]
chr10,37195360,37195378,[284422]
chr10,37292665,37292683,[284474]
chr10,37320212,37320231,[284486]
chr10,37842103,37842121,[284608]
chr10,39140885,39140903,[284734]
chr10,39228433,39228451,[284760]
chr10,39409371,39409390,[284849]
chr10,39470297,39470315,[284898]
chr10,39574516,39574534,[284975]
chr10,39721690,39721709,[285035]
chr10,39810631,39810650,[285056]
chr10,40063602,40063620,[285109]
chr10,40163543,40163561,[285168]
chr10,40164498,40164517,[285170]
chr10,40386305,40386323,[285271]
chr10,40420334,40420352,[285288]
chr10,40457556,40457574,[285318]
chr10,40525613,40525632,[285359]
chr10,40576161,40576179,[285371]
chr10,40629371,40629389,[285381]
chr10,40882184,40882202,[285422]
chr10,40966638,40966656,[285431]
chr10,41374507,41374525,[285483]
chr10,41455405,41455423,[285502]
chr10,41524019,41524038,[285537]
chr10,41636113,41636132,[285606]
chr10,41764684,41764702,[285645]
chr10,41877047,41877066,[285677]
chr10,41900017,41900035,[285696]
chr10,41979080,41979098,[285738]
chr10,42054428,42054446,[285768]
chr10,42219170,42219188,[285846]
chr10,42228246,42228264,[285853]
chr10,42258674,42258692,[285863]
chr10,42486521,42486539,[285918]
chr10,43114771,43114789,[286132]
chr10,43751017,43751035,[286360]
chr10,43957119,43957137,[286446]
chr10,44001353,44001371,[286465]
chr10,44163667,44163685,[286509]
chr10,44317035,44317053,[286535]
chr10,44636180,44636198,[286706]
chr10,44698213,44698231,[286743]
chr10,45004394,45004412,[286820]
chr10,45121657,45121676,[286866]
chr10,45181657,45181675,[286878]
chr10,45181713,45181731,[286878]
chr10,45676918,45676936,[286931]
chr10,45684450,45684468,[286932]
chr10,45860025,45860044,[286977]
chr10,51253662,51253680,[287132]
chr10,51455856,51455875,[287158]
chr10,51459137,51459156,[287161]
chr10,51591703,51591721,[287217]
chr10,51669562,51669592,[287230]
chr10,52275057,52275075,[287272]
chr10,52330833,52330851,[287282]
chr10,52359969,52359988,[287292]
chr10,52376552,52376570,[287299]
chr10,53142606,53142625,[287359]
chr10,53325043,53325062,[287381]
chr10,53396191,53396210,[287414]
chr10,53483022,53483041,[287470]
chr10,53564653,53564671,[287496]
chr10,53641715,53641734,[287525]
chr10,53927905,53927923,[287587]
chr10,53940318,53940336,[287591]
chr10,53985396,53985415,[287606]
chr10,54063676,54063694,[287659]
chr10,54066139,54066157,[287661]
chr10,56148751,56148770,[287800]
chr10,56482452,56482471,[287858]
chr10,56485434,56485452,[287859]
chr10,56840935,56840953,[287902]
chr10,56927426,56927444,[287918]
chr10,57183747,57183766,[287943]
chr10,57743739,57743758,[288025]
chr10,57796936,57796954,[288063]
chr10,57819071,57819090,[288071]
chr10,58352612,58352630,[288120]
chr10,58354914,58354932,[288123]
chr10,58370379,58370397,[288134]
chr10,58446622,58446640,[288173]
chr10,58605078,58605096,[288203]
chr10,58878034,58878052,[288277]
chr10,58926057,58926075,[288288]
chr10,59262255,59262274,[288369]
chr10,59459911,59459929,[288432]
chr10,59710381,59710399,[288526]
chr10,59933528,59933546,[288580]
chr10,59958036,59958054,[288600]
chr10,60148291,60148309,[288674]
chr10,60154660,60154678,[288676]
chr10,60259897,60259916,[288743]
chr10,60339066,60339084,[288796]
chr10,60353463,60353482,[288812]
chr10,60434553,60434571,[288867]
chr10,60573453,60573471,[288902]
chr10,60771890,60771908,[288986]
chr10,60866179,60866197,[289016]
chr10,61418274,61418292,[289219]
chr10,61452338,61452356,[289243]
chr10,61480976,61480994,[289256]
chr10,61537060,61537078,[289276]
chr10,61621926,61621945,[289303]
chr10,61867637,61867655,[289378]
chr10,61923056,61923074,[289402]
chr10,62190635,62190654,[289491]
chr10,62195072,62195090,[289493]
chr10,62488513,62488531,[289604]
chr10,62984826,62984844,[289774]
chr10,63165991,63166009,[289827]
chr10,63174433,63174452,[289831]
chr10,63177418,63177436,[289837]
chr10,63185890,63185908,[289840]
chr10,63336947,63336965,[289878]
chr10,63929167,63929185,[289953]
chr10,64076896,64076915,[289964]
chr10,64294518,64294536,[289971]
chr10,64294690,64294708,[289971]
chr10,64655820,64655838,[289979]
chr10,66864546,66864565,[290048]
chr10,66895915,66895933,[290061]
chr10,67039023,67039041,[290134]
chr10,67184590,67184608,[290239]
chr10,67184627,67184646,[290239]
chr10,67275738,67275756,[290287]
chr10,67459035,67459053,[290355]
chr10,67480987,67481005,[290361]
chr10,68001702,68001720,[290592]
chr10,68008292,68008311,[290593]
chr10,68025098,68025116,[290597]
chr10,68104087,68104105,[290644]
chr10,68122480,68122498,[290654]
chr10,68241237,68241255,[290726]
chr10,68800158,68800176,[290918]
chr10,68934263,68934281,[290946]
chr10,69190713,69190731,[290995]
chr10,69212237,69212255,[291000]
chr10,69217374,69217392,[291004]
chr10,69246106,69246124,[291020]
chr10,69326595,69326613,[291056]
chr10,69347252,69347270,[291064]
chr10,69962329,69962348,[291199]
chr10,70064218,70064236,[291217]
chr10,70064539,70064557,[291218]
chr10,70250980,70250998,[291330]
chr10,72620246,72620264,[291587]
chr10,72654940,72654959,[291594]
chr10,74176861,74176879,[291644]
chr10,74917729,74917747,[291683]
chr10,75176769,75176787,[291815]
chr10,75229498,75229516,[291835]
chr10,75330255,75330274,[291892]
chr10,75378832,75378850,[291917]
chr10,75429915,75429933,[291940]
chr10,75550263,75550281,[292010]
chr10,75666674,75666692,[292066]
chr10,75744175,75744194,[292100]
chr10,76569026,76569044,[292318]
chr10,76576776,76576794,[292321]
chr10,76934878,76934896,[292413]
chr10,77144632,77144650,[292486]
chr10,77172490,77172508,[292500]
chr10,77353479,77353497,[292567]
chr10,77497074,77497092,[292635]
chr10,77537023,77537041,[292667]
chr10,77645676,77645694,[292741]
chr10,77651505,77651523,[292744]
chr10,77854117,77854136,[292813]
chr10,78042272,78042291,[292861]
chr10,78045886,78045904,[292864]
chr10,78046999,78047017,[292866]
chr10,78218781,78218799,[292956]
chr10,78224313,78224331,[292960]
chr10,78335179,78335197,[293030]
chr10,78605312,78605330,[293138]
chr10,78791167,78791185,[293157]
chr10,79092061,79092080,[293162]
chr10,80202084,80202103,[293559]
chr10,80614392,80614410,[293746]
chr10,80669632,80669651,[293785]
chr10,80738933,80738951,[293822]
chr10,81041562,81041580,[293909]
chr10,81153306,81153324,[293963]
chr10,81300405,81300423,[294027]
chr10,81352201,81352219,[294061]
chr10,82178849,82178867,[294245]
chr10,82240767,82240785,[294247]
chr10,82689933,82689951,[294285]
chr10,82755728,82755746,[294300]
chr10,82795971,82795989,[294322]
chr10,82922693,82922712,[294386]
chr10,83035032,83035050,[294450]
chr10,83058845,83058863,[294458]
chr10,83058937,83058955,[294458]
chr10,83068257,83068276,[294464]
chr10,83081059,83081078,[294480]
chr10,83084239,83084258,[294482]
chr10,83143365,83143384,[294523]
chr10,83264935,83264953,[294578]
chr10,83325047,83325066,[294604]
chr10,83662127,83662145,[294692]
chr10,83719108,83719126,[294705]
chr10,84110752,84110770,[294839]
chr10,84295137,84295166,[294884]
chr10,84360980,84360999,[294907]
chr10,84373627,84373646,[294914]
chr10,84425455,84425474,[294956]
chr10,84554773,84554791,[295003]
chr10,84958833,84958851,[295180]
chr10,85403394,85403413,[295299]
chr10,85445681,85445699,[295312]
chr10,85574331,85574350,[295360]
chr10,85632357,85632375,[295385]
chr10,86314934,86314952,[295554]
chr10,86424665,86424683,[295613]
chr10,87674875,87674893,[295869]
chr10,88302070,88302088,[296023]
chr10,88403849,88403867,[296097]
chr10,88590033,88590051,[296175]
chr10,88621386,88621404,[296181]
chr10,88714850,88714868,[296200]
chr10,88730959,88730977,[296210]
chr10,88747480,88747498,[296219]
chr10,89832542,89832560,[296456]
chr10,90431203,90431221,[296506]
chr10,90864018,90864037,[296544]
chr10,90923683,90923701,[296552]
chr10,90953536,90953555,[296555]
chr10,91071880,91071898,[296588]
chr10,91158529,91158547,[296626]
chr10,91234830,91234849,[296671]
chr10,92398229,92398247,[296742]
chr10,93111189,93111207,[296827]
chr10,93184717,93184735,[296877]
chr10,93296096,93296115,[296957]
chr10,93447313,93447332,[297058]
chr10,93452180,93452199,[297063]
chr10,93454395,93454413,[297065]
chr10,93601104,93601123,[297120]
chr10,93688433,93688452,[297151]
chr10,93688874,93688892,[297152]
chr10,93754274,93754292,[297177]
chr10,93883308,93883326,[297212]
chr10,94341469,94341487,[297379]
chr10,94461629,94461647,[297439]
chr10,94487272,94487290,[297457]
chr10,94530464,94530482,[297487]
chr10,94796517,94796536,[297565]
chr10,94823746,94823765,[297581]
chr10,94844661,94844679,[297594]
chr10,95017131,95017149,[297698]
chr10,95022510,95022528,[297704]
chr10,95022580,95022598,[297704]
chr10,95349528,95349547,[297871]
chr10,95509058,95509077,[297930]
chr10,95652296,95652314,[298000]
chr10,95684966,95684984,[298018]
chr10,95699125,95699143,[298028]
chr10,95726136,95726154,[298044]
chr10,96094123,96094142,[298170]
chr10,96104323,96104341,[298175]
chr10,96104605,96104623,[298176]
chr10,96108060,96108079,[298179]
chr10,96309293,96309311,[298298]
chr10,96309971,96309989,[298299]
chr10,96393153,96393171,[298343]
chr10,96570991,96571009,[298415]
chr10,96609542,96609560,[298445]
chr10,96632483,96632501,[298472]
chr10,96638506,96638524,[298480]
chr10,96648278,96648296,[298486]
chr10,96694066,96694084,[298502]
chr10,96723224,96723243,[298516]
chr10,96724524,96724542,[298517]
chr10,96753602,96753620,[298530]
chr10,96787317,96787335,[298539]
chr10,96822498,96822516,[298545]
chr10,96873327,96873346,[298572]
chr10,96873390,96873408,[298572]
chr10,97210254,97210273,[298621]
chr10,97338037,97338055,[298641]
chr10,98785589,98785607,[298814]
chr10,98894679,98894697,[298859]
chr10,98983094,98983112,[298938]
chr10,99127916,99127934,[298980]
chr10,99198989,99199007,[299023]
chr10,99242081,99242099,[299053]
chr10,99379479,99379497,[299123]
chr10,99428312,99428330,[299153]
chr10,99713290,99713308,[299243]
chr10,99774893,99774911,[299252]
chr10,100148349,100148367,[299321]
chr10,100571975,100571993,[299367]
chr10,100601203,100601221,[299370]
chr10,100607749,100607767,[299372]
chr10,100645443,100645461,[299381]
chr10,100661704,100661722,[299385]
chr10,102355465,102355484,[299471]
chr10,103450873,103450891,[299573]
chr10,104881699,104881717,[299620]
chr10,104945426,104945444,[299621]
chr10,105165582,105165600,[299653]
chr10,105291696,105291714,[299677]
chr10,105338322,105338340,[299684]
chr10,105499322,105499341,[299705]
chr10,105532867,105532885,[299718]
chr10,105532987,105533005,[299718]
chr10,105548091,105548109,[299723]
chr10,105597430,105597449,[299743]
chr10,107613492,107613510,[299860]
chr10,107952762,107952781,[299920]
chr10,108178719,108178737,[300001]
chr10,108265327,108265346,[300046]
chr10,108360863,108360881,[300076]
chr10,108360910,108360928,[300076]
chr10,108557847,108557866,[300115]
chr10,110086225,110086244,[300229]
chr10,110745420,110745438,[300270]
chr10,110788561,110788580,[300290]
chr10,110946970,110946988,[300346]
chr10,111011665,111011684,[300380]
chr10,111079206,111079224,[300412]
chr10,111083571,111083589,[300413]
chr10,111119995,111120013,[300436]
chr10,111177901,111177919,[300477]
chr10,111189420,111189438,[300486]
chr10,111503138,111503156,[300622]
chr10,111719910,111719928,[300735]
chr10,111935563,111935581,[300796]
chr10,111994873,111994891,[300823]
chr10,112002222,112002240,[300831]
chr10,112272286,112272304,[300871]
chr10,112278245,112278264,[300872]
chr10,115064034,115064052,[300947]
chr10,115241195,115241213,[300979]
chr10,115465914,115465932,[301069]
chr10,116074803,116074822,[301180]
chr10,116149049,116149068,[301198]
chr10,116260699,116260717,[301232]
chr10,116266590,116266608,[301235]
chr10,116543621,116543639,[301322]
chr10,116949167,116949185,[301466]
chr10,116949773,116949792,[301467]
chr10,117145611,117145629,[301547]
chr10,117365103,117365121,[301638]
chr10,117402562,117402580,[301654]
chr10,117571126,117571144,[301709]
chr10,117590283,117590302,[301715]
chr10,117651016,117651034,[301744]
chr10,117651894,117651912,[301746]
chr10,117792370,117792389,[301813]
chr10,117804139,117804157,[301821]
chr10,117883597,117883615,[301879]
chr10,117952899,117952918,[301931]
chr10,118085262,118085280,[301985]
chr10,118406889,118406908,[302074]
chr10,118469017,118469035,[302103]
chr10,118506972,118506990,[302124]
chr10,118525330,118525348,[302130]
chr10,118632546,118632564,[302171]
chr10,118893777,118893795,[302296]
chr10,118990658,118990676,[302321]
chr10,119004591,119004609,[302333]
chr10,119926098,119926116,[302502]
chr10,120647246,120647264,[302721]
chr10,120864694,120864713,[302809]
chr10,121040389,121040407,[302879]
chr10,121124788,121124807,[302894]
chr10,121394888,121394906,[303001]
chr10,121445929,121445947,[303051]
chr10,121564625,121564643,[303137]
chr10,121830080,121830099,[303233]
chr10,122046694,122046712,[303322]
chr10,122194237,122194255,[303352]
chr10,122254074,122254092,[303363]
chr10,122522229,122522248,[303404]
chr10,122576966,122576984,[303440]
chr10,122702164,122702183,[303501]
chr10,122747627,122747645,[303529]
chr10,122766083,122766101,[303546]
chr10,122877057,122877075,[303609]
chr10,122987850,122987869,[303667]
chr10,122991050,122991068,[303668]
chr10,123155256,123155274,[303734]
chr10,123254512,123254531,[303769]
chr10,123360724,123360742,[303786]
chr10,123984999,123985017,[303799]
chr10,125383455,125383473,[303890]
chr10,126057110,126057128,[303978]
chr10,126816117,126816135,[304073]
chr10,126987255,126987273,[304143]
chr10,127082116,127082134,[304198]
chr10,127297235,127297253,[304333]
chr10,127325666,127325684,[304355]
chr10,127464750,127464768,[304399]
chr10,127561361,127561379,[304453]
chr10,127586490,127586508,[304465]
chr10,127731713,127731731,[304551]
chr10,128086598,128086616,[304625]
chr10,128154259,128154277,[304658]
chr10,128174162,128174180,[304662]
chr10,128186206,128186224,[304667]
chr10,128412726,128412745,[304768]
chr10,128598774,128598793,[304851]
chr10,128654180,128654198,[304875]
chr10,128906400,128906418,[304976]
chr10,130337560,130337578,[305080]
chr11,3241413,3241431,[305127]
chr11,3345094,3345112,[305181]
chr11,3469815,3469834,[305228]
chr11,3568286,3568304,[305276]
chr11,4246796,4246814,[305481]
chr11,4247487,4247505,[305482]
chr11,4455418,4455436,[305576]
chr11,4592037,4592055,[305626]
chr11,4620669,4620688,[305639]
chr11,4821773,4821791,[305698]
chr11,5216021,5216039,[305846]
chr11,5341553,5341572,[305890]
chr11,5422089,5422108,[305919]
chr11,5499446,5499464,[305943]
chr11,5502523,5502541,[305949]
chr11,5730066,5730084,[306007]
chr11,5854500,5854518,[306069]
chr11,5949502,5949520,[306102]
chr11,6000955,6000973,[306129]
chr11,6173126,6173145,[306181]
chr11,6292535,6292553,[306219]
chr11,6647407,6647425,[306357]
chr11,6666284,6666302,[306370]
chr11,6697814,6697832,[306390]
chr11,7237929,7237947,[306469]
