chr,TnG_start,TnG_end,strand
chr1,61035432,61035454,-
chr1,61050353,61050418,-
chr1,61107890,61107916,-
chr1,61135832,61135846,-
chr1,61135938,61135961,-
chr1,61136194,61136220,-
chr1,61139509,61139523,-
chr1,61423577,61423596,-
chr1,61423756,61423774,-
chr1,61434904,61434924,-
chr1,62786245,62786279,-
chr1,62786331,62786350,-
chr1,63114382,63114408,-
chr1,63114551,63114565,-
chr1,63176891,63176905,-
chr1,63423543,63423566,-
chr1,64121106,64121137,-
chr1,64266102,64266133,-
chr1,64266191,64266213,-
chr1,64301131,64301146,-
chr1,64301187,64301206,-
chr1,65975896,65975918,-
chr1,66552803,66552822,-
chr1,66552832,66552856,-
chr1,67685846,67685868,-
chr1,67685878,67685897,-
chr1,67685902,67685916,-
chr1,67686024,67686043,-
chr1,69119723,69119742,-
chr1,69420123,69420142,-
chr1,69537452,69537468,-
chr1,69538270,69538284,-
chr1,69545006,69545020,-
chr1,69555514,69555538,-
chr1,69556097,69556119,-
chr1,69667031,69667080,-
chr1,69687075,69687100,-
chr1,69752866,69752882,-
chr1,69752978,69753004,-
chr1,69759405,69759431,-
chr1,70893059,70893075,-
chr1,70893165,70893213,-
chr1,70983350,70983372,-
chr1,70983382,70983401,-
chr1,70983406,70983420,-
chr1,72284486,72284514,-
chr1,72307170,72307209,-
chr1,74145548,74145567,-
chr1,74201451,74201491,-
chr1,74201626,74201645,-
chr1,74201817,74201857,-
chr1,74262829,74262846,-
chr1,74617110,74617150,-
chr1,75521859,75521875,-
chr1,77831937,77831957,-
chr1,77832102,77832128,-
chr1,77855295,77855319,-
chr1,77940393,77940420,-
chr1,77940548,77940573,-
chr1,77940642,77940656,-
chr1,78017166,78017188,-
chr1,78017234,78017284,-
chr1,78489300,78489316,-
chr1,79581814,79581836,-
chr1,79775870,79775889,-
chr1,80381455,80381481,-
chr1,80416432,80416451,-
chr1,80416592,80416627,-
chr1,80441225,80441239,-
chr1,80637070,80637087,-
chr1,80665576,80665600,-
chr1,80665605,80665627,-
chr1,80703677,80703691,-
chr1,80728600,80728616,-
chr1,80746631,80746646,-
chr1,80747090,80747121,-
chr1,81212330,81212362,-
chr1,81375475,81375702,-
chr1,81592517,81592536,-
chr1,82764441,82764465,-
chr1,82764640,82764678,-
chr1,82803692,82803707,-
chr1,82803846,82803861,-
chr1,82803906,82803929,-
chr1,82807550,82807599,-
chr1,82833473,82833523,-
chr1,82900844,82900870,-
chr1,84851307,84851360,-
chr1,85686538,85686564,-
chr1,85732616,85732631,-
chr1,85740157,85740174,-
chr1,85740361,85740381,-
chr1,85853602,85853670,-
chr1,86152732,86152752,-
chr1,86152898,86152932,-
chr1,86152933,86152949,-
chr1,86153361,86153375,-
chr1,86344210,86344245,-
chr1,86344538,86344553,-
chr1,86393268,86393317,-
chr1,86393479,86393502,-
chr1,86394556,86394575,-
chr1,86405110,86405159,-
chr1,86434831,86434850,-
chr1,86441262,86441296,-
chr1,86471426,86471460,-
chr1,86471481,86471537,-
chr1,86582678,86582697,-
chr1,86586947,86586961,-
chr1,87098687,87098709,-
chr1,87098717,87098739,-
chr1,87291795,87291829,-
chr1,87291835,87291870,-
chr1,87327033,87327055,-
chr1,87608192,87608305,-
chr1,87637089,87637111,-
chr1,87660072,87660099,-
chr1,87847376,87847395,-
chr1,87847678,87847719,-
chr1,87847723,87847739,-
chr1,87867034,87867053,-
chr1,87899915,87899935,-
chr1,87922889,87922905,-
chr1,88578250,88578278,-
chr1,88622856,88622870,-
chr1,88644746,88644777,-
chr1,88709255,88709286,-
chr1,89078698,89078720,-
chr1,89631355,89631429,-
chr1,89631680,89631709,-
chr1,91250248,91250279,-
chr1,91963925,91963939,-
chr1,92103664,92103678,-
chr1,92774128,92774170,-
chr1,92774171,92774205,-
chr1,93344221,93344247,-
chr1,93635979,93636008,-
chr1,93755529,93755577,-
chr1,93825558,93825577,-
chr1,94035656,94035670,-
chr1,94091940,94091962,-
chr1,94092006,94092028,-
chr1,95313868,95313886,-
chr1,95573069,95573085,-
chr1,95590468,95590482,-
chr1,95664893,95664933,-
chr1,95744530,95744569,-
chr1,95744594,95744608,-
chr1,97497005,97497020,-
chr1,97623867,97623892,-
chr1,97662295,97662317,-
chr1,97770287,97770321,-
chr1,97925064,97925086,-
chr1,98092975,98093036,-
chr1,98985764,98985778,-
chr1,103899307,103899329,-
chr1,104269394,104269408,-
chr1,104269537,104269559,-
chr1,105838744,105838777,-
chr1,105838786,105838818,-
chr1,105972026,105972064,-
chr1,105972130,105972148,-
chr1,106152206,106152228,-
chr1,106204246,106204287,-
chr1,106318556,106318594,-
chr1,106321786,106321833,-
chr1,106600909,106600935,-
chr1,106602712,106602734,-
chr1,106602758,106602777,-
chr1,106757849,106757863,-
chr1,108209453,108209472,-
chr1,109266639,109266664,-
chr1,111864282,111864296,-
chr1,113776316,113776358,-
chr1,113776361,113776434,-
chr1,114175239,114175263,-
chr1,114175529,114175548,-
chr1,118389393,118389419,-
chr1,118390865,118390881,-
chr1,118390972,118390995,-
chr1,118458891,118458905,-
chr1,118641581,118641603,-
chr1,118641711,118641735,-
chr1,118641835,118641849,-
chr1,120121221,120121242,-
chr1,121668195,121668217,-
chr1,125399037,125399061,-
chr1,125399186,125399201,-
chr1,125436022,125436044,-
chr1,125441736,125441751,-
chr1,126763402,126763504,-
chr1,126781070,126781094,-
chr1,126781118,126781140,-
chr1,126781151,126781183,-
chr1,126781188,126781210,-
chr1,127242695,127242714,-
chr1,127322742,127322774,-
chr1,127796352,127796396,-
chr1,127796670,127796692,-
chr1,127869425,127869444,-
chr1,128104121,128104147,-
chr1,128602728,128602747,-
chr1,128705181,128705203,-
chr1,128705407,128705424,-
chr1,128766515,128766585,-
chr1,128766711,128766730,-
chr1,128767022,128767042,-
chr1,128767238,128767257,-
chr1,128787629,128787656,-
chr1,128791037,128791064,-
chr1,128832706,128832732,-
chr1,130993489,130993536,-
chr1,131038928,131038965,-
chr1,131154467,131154509,-
chr1,131278744,131278766,-
chr1,131365835,131365866,-
chr1,131379836,131379861,-
chr1,131489197,131489230,-
chr1,131638070,131638089,-
chr1,131638218,131638232,-
chr1,131638730,131638770,-
chr1,131639011,131639026,-
chr1,131652823,131652838,-
chr1,131653064,131653086,-
chr1,131653286,131653330,-
chr1,131995179,131995211,-
chr1,132011170,132011192,-
chr1,132155985,132155999,-
chr1,132477255,132477270,-
chr1,132477285,132477299,-
chr1,132968938,132968975,-
chr1,133025522,133025543,-
chr1,133030097,133030131,-
chr1,133039637,133039679,-
chr1,133046708,133046728,-
chr1,133661585,133661609,-
chr1,133815843,133815881,-
chr1,134079906,134079925,-
chr1,134473295,134473314,-
chr1,134962793,134962813,-
chr1,134962969,134963003,-
chr1,135154488,135154504,-
chr1,135154546,135154571,-
chr1,135284562,135284577,-
chr1,135670291,135670328,-
chr1,135753259,135753348,-
chr1,136254651,136254675,-
chr1,136254970,136254997,-
chr1,136415697,136415733,-
chr1,136608372,136608388,-
chr1,136608508,136608524,-
chr1,136624523,136624542,-
chr1,136637175,136637255,-
chr1,136685610,136685636,-
chr1,136699439,136699496,-
chr1,136769245,136769261,-
chr1,137075202,137075263,-
chr1,138134465,138134481,-
chr1,138145234,138145271,-
chr1,138162784,138162798,-
chr1,138166558,138166574,-
chr1,138250965,138250996,-
chr1,138251214,138251240,-
chr1,138251242,138251256,-
chr1,138251302,138251316,-
chr1,138290310,138290324,-
chr1,138290555,138290570,-
chr1,138327360,138327374,-
chr1,138542749,138542782,-
chr1,138560074,138560089,-
chr1,138560154,138560177,-
chr1,138700652,138700674,-
chr1,138964142,138964161,-
chr1,139009547,139009561,-
chr1,139009600,139009614,-
chr1,139009744,139009766,-
chr1,139180728,139180784,-
chr1,139454584,139454603,-
chr1,142358775,142358790,-
chr1,143918961,143918984,-
chr1,144006609,144006634,-
chr1,144033760,144033784,-
chr1,144248904,144248932,-
chr1,144249422,144249436,-
chr1,144256750,144256764,-
chr1,144256965,144256979,-
chr1,144257004,144257020,-
chr1,144264804,144264818,-
chr1,144264879,144264905,-
chr1,144264986,144265022,-
chr1,144265145,144265161,-
chr1,144272981,144273000,-
chr1,144283600,144283626,-
chr1,144307260,144307286,-
chr1,144307334,144307353,-
chr1,144307426,144307463,-
chr1,144307714,144307733,-
chr1,144330267,144330284,-
chr1,144337573,144337595,-
chr1,144499954,144499968,-
chr1,144500078,144500092,-
chr1,144500186,144500201,-
chr1,144500361,144500380,-
chr1,145413856,145413872,-
chr1,146595469,146595512,-
chr1,146595520,146595544,-
chr1,146595565,146595581,-
chr1,147519548,147519564,-
chr1,147519605,147519637,-
chr1,147928946,147928968,-
chr1,147929017,147929053,-
chr1,150465414,150465429,-
chr1,150465479,150465494,-
chr1,151096037,151096056,-
chr1,151096252,151096268,-
chr1,151345490,151345516,-
chr1,151395164,151395178,-
chr1,151395238,151395252,-
chr1,151428526,151428545,-
chr1,151571270,151571285,-
chr1,151682910,151682927,-
chr1,151683125,151683139,-
chr1,151683225,151683247,-
chr1,151683267,151683286,-
chr1,151689874,151689901,-
chr1,152008645,152008661,-
chr1,152037509,152037531,-
chr1,152585414,152585428,-
chr1,152903117,152903132,-
chr1,153141208,153141224,-
chr1,153288116,153288138,-
chr1,153346994,153347045,-
chr1,153379863,153379879,-
chr1,153379923,153379942,-
chr1,153413549,153413566,-
chr1,153413753,153413775,-
chr1,153415314,153415336,-
chr1,153424654,153424668,-
chr1,153723710,153723736,-
chr1,153740004,153740023,-
chr1,153742478,153742564,-
chr1,153742621,153742647,-
chr1,153749456,153749475,-
chr1,153749634,153749654,-
chr1,153751769,153751785,-
chr1,153847148,153847167,-
chr1,153900259,153900278,-
chr1,154134699,154134721,-
chr1,155060033,155060049,-
chr1,155121954,155121976,-
chr1,155122053,155122081,-
chr1,155122264,155122285,-
chr1,155159525,155159541,-
chr1,155159794,155159824,-
chr1,155417721,155417736,-
chr1,155564961,155564976,-
chr1,155914439,155914471,-
chr1,155914603,155914630,-
chr1,155973807,155973826,-
chr1,156042160,156042214,-
chr1,156263614,156263631,-
chr1,156421048,156421070,-
chr1,156809634,156809648,-
chr1,157110249,157110270,-
chr1,157110311,157110326,-
chr1,159952797,159952819,-
chr1,159952886,159952902,-
chr1,160039968,160040007,-
chr1,160042763,160042794,-
chr1,160044767,160044794,-
chr1,160058127,160058216,-
chr1,160058225,160058380,-
chr1,160842716,160842770,-
chr1,160926416,160926438,-
chr1,161034194,161034210,-
chr1,161071399,161071427,-
chr1,161251666,161251682,-
chr1,161309395,161309417,-
chr1,161309600,161309625,-
chr1,161671293,161671308,-
chr1,161704593,161704609,-
chr1,161705142,161705188,-
chr1,161712939,161712973,-
chr1,161751481,161751495,-
chr1,161751504,161751518,-
chr1,161766621,161766659,-
chr1,161766718,161766732,-
chr1,161779434,161779453,-
chr1,161794668,161794694,-
chr1,161894336,161894356,-
chr1,161903280,161903296,-
chr1,161903388,161903404,-
chr1,162207023,162207037,-
chr1,162571754,162571774,-
chr1,162727979,162727993,-
chr1,162752351,162752366,-
chr1,163403521,163403540,-
chr1,164009029,164009045,-
chr1,164009055,164009069,-
chr1,164009340,164009365,-
chr1,164009368,164009384,-
chr1,164063745,164063776,-
chr1,164063876,164063907,-
chr1,164069191,164069245,-
chr1,164069371,164069393,-
chr1,164069546,164069560,-
chr1,164077084,164077111,-
chr1,164077304,164077318,-
chr1,164077389,164077405,-
chr1,164078435,164078460,-
chr1,164078481,164078509,-
chr1,164078552,164078566,-
chr1,164109887,164109902,-
chr1,164144875,164144891,-
chr1,164503733,164503756,-
chr1,164815760,164815777,-
chr1,164815790,164815804,-
chr1,164966671,164966697,-
chr1,165132758,165132786,-
chr1,165193396,165193429,-
chr1,165252006,165252039,-
chr1,165643396,165643417,-
chr1,165643418,165643433,-
chr1,165705965,165705998,-
chr1,165718068,165718093,-
chr1,165780047,165780066,-
chr1,165791556,165791575,-
chr1,165791746,165791776,-
chr1,165803374,165803389,-
chr1,165838013,165838035,-
chr1,165986503,165986522,-
chr1,166000954,166000976,-
chr1,166002897,166002927,-
chr1,166010284,166010304,-
chr1,166048420,166048441,-
chr1,167394043,167394062,-
chr1,170861714,170861745,-
chr1,170861919,170861945,-
chr1,170867959,170867996,-
chr1,170868009,170868023,-
chr1,170868540,170868567,-
chr1,171150724,171150816,-
chr1,171294881,171294897,-
chr1,171411911,171411952,-
chr1,171412313,171412348,-
chr1,171606929,171606943,-
chr1,171681997,171682026,-
chr1,171685017,171685044,-
chr1,171685102,171685124,-
chr1,171771379,171771411,-
chr1,171772541,171772557,-
chr1,171782790,171782828,-
chr1,171845324,171845350,-
chr1,171917248,171917312,-
chr1,171921673,171921696,-
chr1,171939493,171939511,-
chr1,171966512,171966532,-
chr1,171966593,171966616,-
chr1,171975750,171975764,-
chr1,172119764,172119817,-
chr1,172310643,172310692,-
chr1,172455674,172455690,-
chr1,172549033,172549074,-
chr1,173398929,173398958,-
chr1,173399291,173399356,-
chr1,173412129,173412160,-
chr1,173432700,173432776,-
chr1,173441028,173441050,-
chr1,173441135,173441149,-
chr1,173441718,173441733,-
chr1,173510726,173510745,-
chr1,173510791,173510813,-
chr1,173535597,173535620,-
chr1,173536111,173536135,-
chr1,173630937,173630953,-
chr1,173657585,173657618,-
chr1,173673399,173673421,-
chr1,173673558,173673572,-
chr1,173680770,173680784,-
chr1,173680797,173680836,-
chr1,173880254,173880269,-
chr1,173942558,173942573,-
chr1,173942734,173942754,-
chr1,175010087,175010102,-
chr1,176945855,176945883,-
chr1,176993453,176993475,-
chr1,177257271,177257287,-
chr1,177441181,177441195,-
chr1,177441227,177441253,-
chr1,178338101,178338202,-
chr1,178405254,178405304,-
chr1,178405456,178405472,-
chr1,179169758,179169786,-
chr1,179170142,179170205,-
chr1,179170332,179170389,-
chr1,179549737,179549759,-
chr1,179560906,179560920,-
chr1,179561045,179561061,-
chr1,179561079,179561107,-
chr1,179624439,179624491,-
chr1,179656341,179656355,-
chr1,180225751,180225836,-
chr1,180264775,180264804,-
chr1,180264918,180264937,-
chr1,180265004,180265023,-
chr1,180296381,180296403,-
chr1,180314169,180314188,-
chr1,180330258,180330273,-
chr1,180330288,180330304,-
chr1,180330673,180330690,-
chr1,180335815,180335852,-
chr1,180355565,180355599,-
chr1,180359723,180359751,-
chr1,180371186,180371206,-
chr1,180388487,180388501,-
chr1,180388851,180388902,-
chr1,180403374,180403394,-
chr1,180546326,180546348,-
chr1,180641558,180641585,-
chr1,181211247,181211265,-
chr1,182125382,182125396,-
chr1,182408903,182408918,-
chr1,182489812,182489838,-
chr1,183136977,183136996,-
chr1,183180107,183180163,-
chr1,183566690,183566706,-
chr1,183987803,183987834,-
chr1,184034200,184034214,-
chr1,184034782,184034804,-
chr1,184060572,184060587,-
chr1,184060613,184060635,-
chr1,184061799,184061819,-
chr1,184074599,184074685,-
chr1,184074815,184074850,-
chr1,184793225,184793239,-
chr1,184845158,184845172,-
chr1,185193722,185193755,-
chr1,186749652,186749757,-
chr1,187215330,187215349,-
chr1,191194155,191194171,-
chr1,191259258,191259280,-
chr1,191312959,191313023,-
chr1,191480695,191480709,-
chr1,191576215,191576229,-
chr1,191599598,191599620,-
chr1,191599694,191599729,-
chr1,192745415,192745431,-
chr1,193159280,193159296,-
chr1,193189232,193189252,-
chr1,193193626,193193642,-
chr1,193193951,193193982,-
chr1,193194087,193194106,-
chr1,193201025,193201039,-
chr1,193264426,193264445,-
chr1,193286287,193286302,-
chr1,193338459,193338481,-
chr1,194728016,194728030,-
chr1,194728167,194728183,-
chr1,194996074,194996096,-
chr10,4206511,4206525,+
chr10,4206540,4206556,+
chr10,4206717,4206770,+
chr10,4532681,4532697,+
chr10,4598340,4598385,+
chr10,5163776,5163803,+
chr10,5164097,5164113,+
chr10,5195043,5195063,+
chr10,5823789,5823805,+
chr10,5824869,5824897,+
chr10,5824994,5825026,+
chr10,5979358,5979372,+
chr10,5979431,5979450,+
chr10,6980393,6980407,+
chr10,6983283,6983299,+
chr10,7041217,7041241,+
chr10,7076530,7076552,+
chr10,7212757,7212792,+
chr10,7595091,7595110,+
chr10,7780217,7780247,+
chr10,8055542,8055556,+
chr10,8454279,8454298,+
chr10,8454424,8454443,+
chr10,8454566,8454585,+
chr10,8454626,8454645,+
chr10,8506145,8506178,+
chr10,8506377,8506391,+
chr10,8506486,8506538,+
chr10,9902170,9902186,+
chr10,10190322,10190339,+
chr10,10320935,10321031,+
chr10,10321058,10321121,+
chr10,11281112,11281144,+
chr10,12524442,12524484,+
chr10,12688868,12688955,+
chr10,12688958,12689232,+
chr10,12806167,12806198,+
chr10,12813128,12813151,+
chr10,12813570,12813594,+
chr10,12814027,12814054,+
chr10,12814068,12814095,+
chr10,12823798,12823820,+
chr10,12923343,12923371,+
chr10,13008228,13008275,+
chr10,13057183,13057203,+
chr10,13057310,13057340,+
chr10,13193367,13193412,+
chr10,13429811,13429825,+
chr10,13438447,13438469,+
chr10,13438576,13438602,+
chr10,13610930,13610949,+
chr10,13982686,13982735,+
chr10,13993223,13993248,+
chr10,14045867,14045889,+
chr10,14046711,14046739,+
chr10,14116278,14116294,+
chr10,16945191,16945205,+
chr10,16945437,16945452,+
chr10,17457378,17457394,+
chr10,17550222,17550237,+
chr10,17550283,17550341,+
chr10,17565626,17565652,+
chr10,17567041,17567055,+
chr10,17722635,17722676,+
chr10,17775473,17775511,+
chr10,17795993,17796020,+
chr10,17796030,17796055,+
chr10,17926652,17926673,+
chr10,17946795,17946821,+
chr10,17946862,17946901,+
chr10,17987844,17987860,+
chr10,18047794,18047808,+
chr10,18047829,18047844,+
chr10,18197172,18197195,+
chr10,18197216,18197242,+
chr10,18197344,18197385,+
chr10,18917425,18917469,+
chr10,18941472,18941503,+
chr10,18941628,18941650,+
chr10,18941691,18941707,+
chr10,18965307,18965345,+
chr10,18983785,18983817,+
chr10,19015674,19015711,+
chr10,19094237,19094260,+
chr10,19094541,19094557,+
chr10,19094669,19094688,+
chr10,19104713,19104735,+
chr10,19105324,19105346,+
chr10,19116819,19116844,+
chr10,19116954,19116973,+
chr10,19117243,19117262,+
chr10,19127916,19127938,+
chr10,19171951,19171983,+
chr10,19172168,19172182,+
chr10,19186027,19186060,+
chr10,19186554,19186573,+
chr10,19333649,19333671,+
chr10,19333674,19333690,+
chr10,19491633,19491647,+
chr10,19491864,19491887,+
chr10,19494359,19494434,+
chr10,19506260,19506294,+
chr10,19578379,19578397,+
chr10,19619729,19619745,+
chr10,19619892,19619928,+
chr10,19718651,19718670,+
chr10,19887656,19887680,+
chr10,20005516,20005536,+
chr10,20005622,20005658,+
chr10,20281542,20281570,+
chr10,20290471,20290525,+
chr10,20882655,20882686,+
chr10,20882759,20882785,+
chr10,21158848,21158864,+
chr10,21223622,21223641,+
chr10,21223679,21223693,+
chr10,21235281,21235297,+
chr10,21235757,21235773,+
chr10,21235873,21235889,+
chr10,21236019,21236041,+
chr10,21255282,21255298,+
chr10,21419598,21419612,+
chr10,21419641,21419657,+
chr10,21419683,21419720,+
chr10,21535714,21535730,+
chr10,21882408,21882430,+
chr10,21946611,21946631,+
chr10,21946831,21946846,+
chr10,22303992,22304011,+
chr10,22530264,22530291,+
chr10,23621466,23621495,+
chr10,23787048,23787067,+
chr10,24622830,24622844,+
chr10,24640232,24640254,+
chr10,24640275,24640300,+
chr10,24640361,24640383,+
chr10,24640386,24640402,+
chr10,24640441,24640478,+
chr10,24640534,24640561,+
chr10,24640624,24640643,+
chr10,24673113,24673141,+
chr10,24673247,24673262,+
chr10,24753938,24753992,+
chr10,25395477,25395509,+
chr10,26133558,26133572,+
chr10,26139509,26139564,+
chr10,26325232,26325251,+
chr10,26325321,26325343,+
chr10,26359065,26359089,+
chr10,26521179,26521198,+
chr10,28619314,28619328,+
chr10,29361456,29361470,+
chr10,30200601,30200623,+
chr10,30617972,30617994,+
chr10,30811099,30811118,+
chr10,34111060,34111082,+
chr10,34111087,34111121,+
chr10,34282101,34282123,+
chr10,34297307,34297321,+
chr10,34735891,34735923,+
chr10,34893206,34893234,+
chr10,35071555,35071583,+
chr10,36158309,36158328,+
chr10,37232504,37232527,+
chr10,38108911,38108934,+
chr10,38109018,38109040,+
chr10,39339940,39339962,+
chr10,39369005,39369021,+
chr10,39420385,39420401,+
chr10,39470711,39470725,+
chr10,39470739,39470769,+
chr10,39612668,39612725,+
chr10,39691979,39692001,+
chr10,39731738,39731772,+
chr10,39732784,39732798,+
