chr,start,end,min_dist_to_HH
chr1,144256750,144256764,10856.0
chr1,144256965,144256979,10641.0
chr1,144257004,144257020,10600.0
chr1,144264804,144264818,2802.0
chr1,144264879,144264905,2715.0
chr1,144264986,144265022,2598.0
chr1,144265145,144265161,2459.0
chr1,144283600,144283626,10592.0
chr1,144330267,144330284,23521.0
chr1,144330394,144330408,23648.0
chr1,144337573,144337595,30827.0
chr1,144337750,144337766,31004.0
chr1,146365625,146365639,229930.0
chr1,147519548,147519564,29861.0
chr1,147519605,147519637,29918.0
chr1,151096037,151096056,361143.0
chr1,151096252,151096268,360931.0
chr1,151287654,151287676,169523.0
chr1,151345490,151345516,111683.0
chr1,151395084,151395104,62095.0
chr1,151395164,151395178,62021.0
chr1,151395238,151395252,61947.0
chr1,151395249,151395320,61879.0
chr1,151428526,151428545,28654.0
chr1,151571270,151571285,44156.0
chr1,151682910,151682927,67451.0
chr1,151683125,151683139,67666.0
chr1,151683225,151683247,67766.0
chr1,151683267,151683286,67808.0
chr1,151689874,151689901,74415.0
chr1,152008323,152008375,281090.0
chr1,152008387,152008407,281058.0
chr1,152008421,152008441,281024.0
chr1,152008645,152008661,280804.0
chr1,152008821,152008843,280622.0
chr1,152010257,152010271,279194.0
chr1,152019121,152019141,270324.0
chr1,152019232,152019248,270217.0
chr1,152037486,152037508,251957.0
chr1,152037509,152037531,251934.0
chr1,152288102,152288121,1344.0
chr1,152585414,152585428,180923.0
chr1,152585488,152585508,180843.0
chr1,152585708,152585736,180615.0
chr1,152903117,152903132,136748.0
chr1,153141208,153141224,272540.0
chr1,153288029,153288078,125686.0
chr1,153288116,153288138,125626.0
chr1,153294094,153294113,119651.0
chr1,153304044,153304095,109669.0
chr1,153304182,153304196,109568.0
chr1,153320281,153320303,93461.0
chr1,153346994,153347045,66719.0
chr1,153347108,153347163,66601.0
chr1,153379863,153379879,33885.0
chr1,153379923,153379942,33822.0
chr1,153415314,153415336,1532.0
chr1,153424654,153424668,10872.0
chr1,153691555,153691571,77139.0
chr1,153723710,153723736,109294.0
chr1,153730180,153730204,115764.0
chr1,153730262,153730282,115846.0
chr1,153730362,153730382,115946.0
chr1,153740004,153740023,125588.0
chr1,153742387,153742430,127971.0
chr1,153742478,153742564,128062.0
chr1,153742621,153742647,128205.0
chr1,153749456,153749475,135040.0
chr1,153749634,153749654,135218.0
chr1,153751769,153751785,137353.0
chr1,153846856,153846872,232440.0
chr1,153847148,153847167,232732.0
chr1,153900259,153900278,285843.0
chr1,154134699,154134721,520283.0
chr1,154786436,154786452,372859.0
chr1,154900651,154900666,258645.0
chr1,155006486,155006508,152803.0
chr1,155059897,155059916,99395.0
chr1,155060033,155060049,99262.0
chr1,155072493,155072512,86799.0
chr1,155121954,155121976,37335.0
chr1,155122053,155122081,37230.0
chr1,155122264,155122285,37026.0
chr1,155322232,155322254,148831.0
chr1,155417721,155417736,113089.0
chr1,155564961,155564976,34117.0
chr1,155973738,155973754,59100.0
chr1,155973807,155973826,59169.0
chr1,156041007,156041034,126369.0
chr1,156042160,156042214,127522.0
chr1,156421048,156421070,157410.0
chr1,156522491,156522520,258853.0
chr1,156674798,156674817,173304.0
chr1,156809634,156809648,38473.0
chr1,156809777,156809799,38322.0
chr1,156905652,156905672,57513.0
chr1,156905841,156905875,57702.0
chr1,156938625,156938665,90486.0
chr1,156938903,156938919,90764.0
chr1,156986270,156986314,90919.0
chr1,156986475,156986489,90744.0
chr1,156986663,156986707,90526.0
chr1,157039300,157039317,37916.0
chr1,157110160,157110182,32909.0
chr1,157110249,157110270,32998.0
chr1,157110311,157110326,33060.0
chr1,157259927,157259946,182676.0
chr1,157553291,157553313,437314.0
chr1,157599561,157599604,391023.0
chr1,159928796,159928810,129458.0
chr1,159952797,159952819,105449.0
chr1,159952886,159952902,105366.0
chr1,160007101,160007117,51151.0
chr1,160039968,160040007,18261.0
chr1,160042763,160042794,15474.0
chr1,160044767,160044794,13474.0
chr1,160047017,160047045,11223.0
chr1,160290556,160290582,16418.0
chr1,160300185,160300212,6788.0
chr1,160300269,160300291,6709.0
chr1,160786574,160786590,139864.0
chr1,160786843,160786867,139587.0
chr1,160842388,160842402,84052.0
chr1,160842478,160842531,83923.0
chr1,160842716,160842770,83684.0
chr1,160907252,160907280,19174.0
chr1,161034194,161034210,107722.0
chr1,161070579,161070598,144107.0
chr1,161070606,161070640,144134.0
chr1,161071399,161071427,144927.0
chr1,161071551,161071573,145079.0
chr1,161250035,161250057,323563.0
chr1,161250121,161250135,323649.0
chr1,161251666,161251682,325194.0
chr1,161309395,161309417,382923.0
chr1,161309600,161309625,383128.0
chr1,161309652,161309666,383180.0
chr1,161670660,161670680,96432.0
chr1,161670682,161670709,96403.0
chr1,161670720,161670736,96376.0
chr1,161670967,161670986,96126.0
chr1,161671293,161671308,95804.0
chr1,161671326,161671340,95772.0
chr1,161704593,161704609,62503.0
chr1,161704721,161704748,62364.0
chr1,161705142,161705188,61924.0
chr1,161712939,161712973,54139.0
chr1,161734720,161734742,32370.0
chr1,161750870,161750884,16228.0
chr1,161751303,161751325,15787.0
chr1,161751481,161751495,15617.0
chr1,161751504,161751518,15594.0
chr1,161761626,161761640,5472.0
chr1,161779388,161779402,12258.0
chr1,161779434,161779453,12304.0
chr1,161794668,161794694,27538.0
chr1,161830494,161830510,63364.0
chr1,161830570,161830592,63440.0
chr1,161869391,161869406,24884.0
chr1,161876138,161876164,18126.0
chr1,161908043,161908062,4737.0
chr1,162000019,162000070,24626.0
chr1,162295683,162295705,88387.0
chr1,162549916,162549990,342620.0
chr1,162550147,162550209,342851.0
chr1,162571351,162571365,364055.0
chr1,162571754,162571774,364458.0
chr1,162727979,162727993,520683.0
chr1,162728333,162728349,521037.0
chr1,162728392,162728407,521096.0
chr1,162752351,162752366,545055.0
chr1,163403521,163403540,1196225.0
chr1,163994515,163994538,1199003.0
chr1,164009029,164009045,1184496.0
chr1,164009055,164009069,1184472.0
chr1,164009340,164009365,1184176.0
chr1,164009368,164009384,1184157.0
chr1,164062047,164062066,1131475.0
chr1,164062295,164062351,1131190.0
chr1,164063745,164063776,1129765.0
chr1,164063876,164063907,1129634.0
chr1,164069191,164069245,1124296.0
chr1,164069246,164069306,1124235.0
chr1,164069371,164069393,1124148.0
chr1,164069546,164069560,1123981.0
chr1,164077084,164077111,1116430.0
chr1,164077304,164077318,1116223.0
chr1,164077389,164077405,1116136.0
chr1,164078435,164078460,1115081.0
chr1,164078481,164078509,1115032.0
chr1,164078552,164078566,1114975.0
chr1,164109703,164109729,1083812.0
chr1,164109887,164109902,1083639.0
chr1,164131382,164131396,1062145.0
chr1,164144875,164144891,1048650.0
chr1,164453825,164453847,739694.0
chr1,164454044,164454069,739472.0
chr1,164503666,164503685,689856.0
chr1,164503733,164503756,689785.0
chr1,164504551,164504601,688940.0
chr1,164504606,164504633,688908.0
chr1,164815760,164815777,377764.0
chr1,164815790,164815804,377737.0
chr1,164881894,164881924,311617.0
chr1,164882231,164882246,311295.0
chr1,164960340,164960359,233182.0
chr1,164960576,164960590,232951.0
chr1,164966671,164966697,226844.0
chr1,165132758,165132786,60755.0
chr1,165174447,165174466,19075.0
chr1,165236354,165236373,42794.0
chr1,165252006,165252039,58446.0
chr1,165252276,165252331,58716.0
chr1,165252350,165252372,58790.0
chr1,165460847,165460867,182623.0
chr1,165705965,165705998,62457.0
chr1,165718068,165718093,74560.0
chr1,165780047,165780066,136539.0
chr1,165780594,165780642,137086.0
chr1,165791556,165791575,148048.0
chr1,165791746,165791776,148238.0
chr1,165803374,165803389,159866.0
chr1,165808413,165808458,164905.0
chr1,165810760,165810807,167252.0
chr1,165838013,165838035,148253.0
chr1,166000954,166000976,14648.0
chr1,166001115,166001143,14809.0
chr1,166002897,166002927,16591.0
chr1,166010248,166010262,23942.0
chr1,166010284,166010304,23978.0
chr1,166016548,166016570,30242.0
chr1,166044004,166044035,57698.0
chr1,166048146,166048178,61840.0
chr1,166048420,166048441,62114.0
chr1,167245622,167245648,835590.0
chr1,167394043,167394062,984011.0
chr1,170861714,170861745,518300.0
chr1,170861919,170861945,518100.0
chr1,170861944,170861958,518087.0
chr1,170867959,170867996,512049.0
chr1,170868009,170868023,512022.0
chr1,170868540,170868567,511478.0
chr1,170868657,170868673,511372.0
chr1,170885624,170885646,494399.0
chr1,171150724,171150816,229229.0
chr1,171294881,171294897,85148.0
chr1,171502921,171502940,90126.0
chr1,171502983,171503002,90188.0
chr1,171503294,171503336,90499.0
chr1,171606929,171606943,194134.0
chr1,171681965,171681993,269170.0
chr1,171681997,171682026,269202.0
chr1,171685017,171685044,272222.0
chr1,171685102,171685124,272307.0
chr1,171771379,171771411,358584.0
chr1,171771454,171771503,358659.0
chr1,171772541,171772557,359746.0
chr1,171782790,171782828,369995.0
chr1,171845060,171845092,432265.0
chr1,171845118,171845140,432323.0
chr1,171845324,171845350,432529.0
chr1,171917248,171917312,504453.0
chr1,171917456,171917475,504661.0
chr1,171921673,171921696,508878.0
chr1,171939493,171939511,526698.0
chr1,171963954,171963970,551159.0
chr1,171966512,171966532,553717.0
chr1,171966593,171966616,553798.0
chr1,171975750,171975764,562955.0
chr1,171975929,171975948,563134.0
chr1,171975968,171975982,563173.0
chr1,171976175,171976209,563380.0
chr1,171976223,171976237,563428.0
chr1,171983687,171983734,570892.0
chr1,171983926,171983957,571131.0
chr1,172119764,172119817,706969.0
chr1,172126599,172126643,713804.0
chr1,172147665,172147681,734870.0
chr1,172147758,172147798,734963.0
chr1,172310643,172310692,897848.0
chr1,172311692,172311714,898897.0
chr1,172455674,172455690,943133.0
chr1,172549033,172549074,849749.0
chr1,172619526,172619579,779244.0
chr1,173339881,173339900,58923.0
chr1,173412129,173412160,13288.0
chr1,173432700,173432776,33859.0
chr1,173441028,173441050,42187.0
chr1,173441135,173441149,42294.0
chr1,173441718,173441733,42877.0
chr1,173491391,173491405,92550.0
chr1,173491542,173491565,92701.0
chr1,173510726,173510745,111885.0
chr1,173510791,173510813,111950.0
chr1,173535597,173535620,121852.0
chr1,173535861,173535877,121595.0
chr1,173536111,173536135,121337.0
chr1,173548931,173548950,108522.0
chr1,173548984,173549006,108466.0
chr1,173549052,173549071,108401.0
chr1,173599134,173599154,58318.0
chr1,173599377,173599403,58069.0
chr1,173599529,173599551,57921.0
chr1,173630678,173630702,26770.0
chr1,173630837,173630856,26616.0
chr1,173630937,173630953,26519.0
chr1,173634265,173634284,23188.0
chr1,173673399,173673421,7403.0
chr1,173673558,173673572,7252.0
chr1,173678672,173678691,2133.0
chr1,173678926,173678959,1865.0
chr1,173880254,173880269,199412.0
chr1,173880275,173880291,199433.0
chr1,173880293,173880309,199451.0
chr1,173942558,173942573,261716.0
chr1,173942579,173942599,261737.0
chr1,173942734,173942754,261892.0
chr1,175010087,175010102,1329245.0
chr1,175693171,175693190,1293114.0
chr1,176945814,176945830,40474.0
chr1,176945855,176945883,40421.0
chr1,176993453,176993475,7131.0
chr1,177257271,177257287,80953.0
chr1,177441181,177441195,102923.0
chr1,177441227,177441253,102969.0
chr1,177718183,177718217,379925.0
chr1,177795748,177795784,457490.0
chr1,177983042,177983070,644784.0
chr1,178242422,178242444,904164.0
chr1,178318318,178318344,980060.0
chr1,178338101,178338202,999843.0
chr1,178369282,178369308,1031024.0
chr1,178405254,178405304,1066996.0
chr1,178405456,178405472,1067198.0
chr1,178405837,178405894,1067579.0
chr1,178406812,178406828,1068554.0
chr1,179169661,179169687,1135126.0
chr1,179169696,179169723,1135090.0
chr1,179169758,179169786,1135027.0
chr1,179170142,179170205,1134608.0
chr1,179170332,179170389,1134424.0
chr1,179232180,179232196,1072617.0
chr1,179240676,179240691,1064122.0
chr1,179240798,179240829,1063984.0
chr1,179549737,179549759,755054.0
chr1,179560906,179560920,743893.0
chr1,179561045,179561061,743752.0
chr1,179561079,179561107,743706.0
chr1,179624439,179624491,680322.0
chr1,179656341,179656355,648458.0
chr1,179734561,179734583,570230.0
chr1,180225751,180225836,78977.0
chr1,180264775,180264804,40009.0
chr1,180264918,180264937,39876.0
chr1,180265004,180265023,39790.0
chr1,180296381,180296403,8410.0
chr1,180314169,180314188,9338.0
chr1,180330258,180330273,25427.0
chr1,180330288,180330304,25457.0
chr1,180330321,180330364,25490.0
chr1,180330673,180330690,25842.0
chr1,180335815,180335852,30984.0
chr1,180355565,180355599,50734.0
chr1,180359723,180359751,54892.0
chr1,180371186,180371206,66355.0
chr1,180388487,180388501,83656.0
chr1,180388519,180388541,83688.0
chr1,180388851,180388902,84020.0
chr1,180389052,180389074,84221.0
chr1,180390957,180390982,86126.0
chr1,180397973,180397987,93142.0
chr1,180403374,180403394,98543.0
chr1,180546326,180546348,241495.0
chr1,180641558,180641585,336727.0
chr1,180768164,180768190,463333.0
chr1,180777496,180777515,463189.0
chr1,180778042,180778057,462647.0
chr1,180812500,180812522,428182.0
chr1,180916860,180916894,323810.0
chr1,181143883,181143897,96807.0
chr1,181144393,181144409,96295.0
chr1,181144578,181144592,96112.0
chr1,181211247,181211265,29439.0
chr1,181227114,181227130,13574.0
chr1,181227874,181227918,12786.0
chr1,182125382,182125396,884660.0
chr1,182163229,182163253,922507.0
chr1,182408903,182408918,771231.0
chr1,182489812,182489838,690311.0
chr1,183134913,183134939,45210.0
chr1,183136977,183136996,43153.0
chr1,183137101,183137120,43029.0
chr1,183155161,183155196,24953.0
chr1,183168168,183168184,11965.0
chr1,183566690,183566706,328607.0
chr1,183813751,183813765,248042.0
chr1,183987803,183987834,73973.0
chr1,184024679,184024701,37106.0
chr1,184024853,184024888,36919.0
chr1,184034200,184034214,27593.0
chr1,184034782,184034804,27003.0
chr1,184060572,184060587,1220.0
chr1,184060613,184060635,1172.0
chr1,184060648,184060664,1143.0
chr1,184060729,184060756,1051.0
chr1,184069160,184069182,5516.0
chr1,184069326,184069372,5326.0
chr1,184793225,184793239,52084.0
chr1,185193722,185193755,348381.0
chr1,185331971,185331987,486630.0
chr1,186749652,186749757,14524.0
chr1,187215330,187215349,480202.0
chr1,188980310,188980332,952747.0
chr1,190156223,190156249,1253531.0
chr1,191194155,191194171,215609.0
chr1,191259258,191259280,150500.0
chr1,191312959,191313023,96757.0
chr1,191384897,191384924,24856.0
chr1,191446105,191446127,36307.0
chr1,191446303,191446318,36505.0
chr1,191447386,191447441,37588.0
chr1,191480652,191480674,70854.0
chr1,191480695,191480709,70897.0
chr1,191480719,191480733,70921.0
chr1,191576195,191576209,166397.0
chr1,191576215,191576229,166417.0
chr1,191599598,191599620,189800.0
chr1,191599694,191599729,189896.0
chr1,192086861,192086877,98085.0
chr1,192745415,192745431,448537.0
chr1,192763216,192763238,430730.0
chr1,193130168,193130197,63771.0
chr1,193131011,193131040,62928.0
chr1,193131218,193131242,62726.0
chr1,193131249,193131276,62692.0
chr1,193146492,193146528,47440.0
chr1,193159280,193159296,34672.0
chr1,193173302,193173337,20631.0
chr1,193181371,193181390,12578.0
chr1,193189232,193189252,4716.0
chr1,193189323,193189345,4623.0
chr1,193201025,193201039,7039.0
chr1,193264426,193264445,70440.0
chr1,193285809,193285830,91823.0
chr1,193286287,193286302,92301.0
chr1,193338459,193338481,82898.0
chr1,194996040,194996060,267843.0
chr1,194996074,194996096,267877.0
chr1,194996112,194996160,267915.0
chr1,194996184,194996208,267987.0
chr1,195131204,195131219,403007.0
chr1,195131551,195131565,403354.0
chr1,195131732,195131761,403535.0
chr10,4387938,4387960,144684.0
chr10,4432710,4432729,99915.0
chr10,4598340,4598385,65678.0
chr10,4921882,4922035,272664.0
chr10,5163776,5163803,30896.0
chr10,5164097,5164113,30586.0
chr10,5806217,5806252,173172.0
chr10,5823789,5823805,155619.0
chr10,5824869,5824897,154527.0
chr10,5824994,5825026,154398.0
chr10,6983283,6983299,2682.0
chr10,7041217,7041241,60616.0
chr10,7076257,7076271,95656.0
chr10,7076530,7076552,95929.0
chr10,7212757,7212792,232156.0
chr10,7212956,7212970,232355.0
chr10,7780217,7780247,83206.0
chr10,7781123,7781151,82302.0
chr10,7819500,7819534,43919.0
chr10,7819722,7819741,43712.0
chr10,7824965,7824981,38472.0
chr10,7825149,7825163,38290.0
chr10,7832255,7832279,31174.0
chr10,7847507,7847529,15924.0
chr10,7992941,7992964,129470.0
chr10,8055542,8055556,192071.0
chr10,8131231,8131250,267760.0
chr10,8214381,8214422,302657.0
chr10,8454279,8454298,62781.0
chr10,8454424,8454443,62636.0
chr10,8454566,8454585,62494.0
chr10,8454626,8454645,62434.0
chr10,8506030,8506047,11032.0
chr10,8506145,8506178,10901.0
chr10,8506377,8506391,10688.0
chr10,8506486,8506538,10541.0
chr10,9902170,9902186,149194.0
chr10,10143299,10143313,91901.0
chr10,10143389,10143408,91991.0
chr10,10190322,10190339,138924.0
chr10,10190600,10190617,139202.0
chr10,10320935,10321031,269537.0
chr10,10321058,10321121,269660.0
chr10,11281112,11281144,115782.0
chr10,11282284,11282311,116954.0
chr10,11282360,11282374,117030.0
chr10,12688868,12688955,124917.0
chr10,12688958,12689232,124640.0
chr10,12806167,12806198,7674.0
chr10,12823798,12823820,9908.0
chr10,12860663,12860703,46773.0
chr10,12874898,12874912,48422.0
chr10,13008228,13008275,27314.0
chr10,13057183,13057203,76269.0
chr10,13057310,13057340,76396.0
chr10,13060178,13060192,79264.0
chr10,13193367,13193412,212453.0
chr10,13429811,13429825,448897.0
chr10,13430034,13430048,449120.0
chr10,13438447,13438469,457533.0
chr10,13438576,13438602,457662.0
chr10,13452785,13452815,471871.0
chr10,13453583,13453599,472669.0
chr10,13564958,13564985,451499.0
chr10,13610930,13610949,405535.0
chr10,13967418,13967434,49050.0
chr10,13982686,13982735,33749.0
chr10,13993223,13993248,23236.0
chr10,13993931,13993950,22534.0
chr10,13998906,13998925,17559.0
chr10,14018426,14018441,1923.0
chr10,14045867,14045889,2333.0
chr10,14046070,14046103,2536.0
chr10,14046110,14046124,2576.0
chr10,14046162,14046178,2628.0
chr10,14046520,14046546,2986.0
chr10,14046711,14046739,3177.0
chr10,14057427,14057446,13893.0
chr10,14057790,14057809,14256.0
chr10,14057940,14057974,14406.0
chr10,14057991,14058031,14457.0
chr10,14058046,14058079,14512.0
chr10,14085990,14086016,42456.0
chr10,14110946,14110961,67412.0
chr10,14111016,14111031,67482.0
chr10,14116215,14116231,72681.0
chr10,14116278,14116294,72744.0
chr10,14207679,14207699,164145.0
chr10,14705687,14705731,662153.0
chr10,15688793,15688815,1645259.0
chr10,15688871,15688908,1645337.0
chr10,15688990,15689013,1645456.0
chr10,15689085,15689108,1645551.0
chr10,16945191,16945205,512309.0
chr10,16945437,16945452,512062.0
chr10,17406544,17406564,50950.0
chr10,17406606,17406643,50871.0
chr10,17406721,17406749,50765.0
chr10,17550144,17550166,92612.0
chr10,17550222,17550237,92690.0
chr10,17550283,17550341,92751.0
chr10,17565497,17565519,107965.0
chr10,17565534,17565566,108002.0
chr10,17565597,17565616,108065.0
chr10,17565626,17565652,108094.0
chr10,17567041,17567055,109509.0
chr10,17716536,17716550,210066.0
chr10,17722635,17722676,203940.0
chr10,17728791,17728826,197790.0
