chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr9,61251710,61251728,61251684,61251715,1,0
chr9,61679542,61679560,61681222,61681265,1,1662
chr9,61914940,61914959,61914960,61914975,0,1
chr9,62368904,62368923,62368862,62368884,1,-20
chr9,63873654,63873672,63873637,63873659,1,0
chr9,64824868,64824886,64824876,64824895,1,0
chr9,64825012,64825031,64824876,64824895,0,-117
chr9,65202344,65202363,65201952,65201975,1,-369
chr9,66332266,66332284,66305283,66305309,1,-26957
chr9,66982418,66982436,66982392,66982429,1,0
chr9,66982471,66982490,66982392,66982429,1,-42
chr9,67917020,67917038,67993873,67993892,0,76835
chr9,67993882,67993900,67993873,67993892,1,0
chr9,69034874,69034892,69034691,69034707,1,-167
chr9,69951439,69951457,69951452,69951466,1,0
chr9,70214652,70214670,70214594,70214610,0,-42
chr9,70496825,70496843,70496821,70496837,1,0
chr9,70671713,70671731,70552365,70552381,1,-119332
chr9,70798844,70798862,70798863,70798885,0,1
chr9,71606717,71606735,71874312,71874341,0,267577
chr9,72910467,72910485,72910565,72910581,0,80
chr9,74003375,74003393,74003303,74003329,0,-46
chr9,76277251,76277269,76277332,76277357,0,63
chr9,78074162,78074181,78074249,78074264,1,68
chr9,80305644,80305662,80305667,80305681,0,5
chr9,80332020,80332038,80332075,80332199,1,37
chr9,82914185,82914204,82914123,82914137,0,-48
chr9,84102545,84102563,83987627,83987649,0,-114896
chr9,85730778,85730796,85730986,85731002,1,190
chr9,87255308,87255326,87021699,87021726,1,-233582
chr9,87613432,87613450,87021699,87021726,1,-591706
chr9,88329023,88329041,88329062,88329088,1,21
chr9,89212418,89212437,89212440,89212465,0,3
chr9,89685297,89685315,90098967,90098982,1,413652
chr9,90605790,90605808,90605942,90605970,0,134
chr9,92911467,92911485,92911389,92911418,1,-49
chr9,96890115,96890133,96890090,96890127,1,0
chr9,98333301,98333320,98333280,98333299,1,-2
chr9,98962512,98962530,98962581,98962618,0,51
chr9,100462205,100462223,100462175,100462197,0,-8
chr9,105131653,105131671,105617244,105617262,0,485573
chr9,107526771,107526789,107563038,107563053,1,36249
chr9,107588456,107588475,107588222,107588244,0,-212
chr9,109168317,109168335,109168308,109168322,1,0
chr9,110907595,110907613,110656936,110656980,1,-250615
chr9,112194301,112194320,112186688,112186708,1,-7593
chr9,113358118,113358136,113792812,113792826,0,434676
chr9,113496411,113496429,113792812,113792826,0,296383
chr9,113847295,113847313,113812224,113812239,1,-35056
chr9,114417468,114417486,114417672,114417688,0,186
chr9,114452015,114452034,114452021,114452049,1,0
chr9,115612753,115612771,115617930,115617966,0,5159
chr9,115612826,115612844,115617930,115617966,0,5086
chr9,115618089,115618107,115617930,115617966,1,-123
chr9,116133650,116133668,116139688,116139703,1,6020
chr9,116229615,116229633,116229623,116229640,1,0
chr9,116263879,116263897,116230668,116230685,0,-33194
chr9,116338321,116338339,116338600,116338629,1,261
chr9,117146275,117146293,117146305,117146329,1,12
chr9,119340479,119340497,119340460,119340486,1,0
chr9,119449630,119449648,119449610,119449638,1,0
chr9,120777123,120777141,120777102,120777131,1,0
chr9,120943844,120943862,120943847,120943877,1,0
chr9,121218119,121218137,121218125,121218139,1,0
chr9,122226822,122226841,122226819,122226835,1,0
chr9,123366933,123366951,123366928,123366942,1,0
chr9,124044346,124044365,124039121,124039136,0,-5210
chrX,7638680,7638699,7648956,7648978,1,10257
chrX,7841190,7841209,7841068,7841102,1,-88
chrX,8145265,8145283,7877984,7878016,0,-267249
chrX,10848812,10848830,10848821,10848837,1,0
chrX,20847951,20847969,20704743,20704785,1,-143166
chrX,40616535,40616553,40616453,40616475,0,-60
chrX,42511475,42511493,42511457,42511476,1,0
chrX,48284454,48284472,48284579,48284621,0,107
chrX,51013044,51013063,51013047,51013087,1,0
chrX,53033540,53033558,53033548,53033565,1,0
chrX,56405899,56405918,56406232,56406248,0,314
chrX,56455515,56455534,56455800,56455814,0,266
chrX,57054549,57054567,57054409,57054425,1,-124
chrX,57260941,57260960,57254088,57254103,0,-6838
chrX,59199709,59199727,59199705,59199721,1,0
chrX,59584528,59584546,59584426,59584441,1,-87
chrX,66516600,66516618,66516587,66516601,0,0
chrX,73967352,73967370,74024210,74024225,1,56840
chrX,77509103,77509121,77580035,77580072,0,70914
chrX,78041853,78041871,78041815,78041835,0,-18
chrX,80735361,80735379,80735356,80735370,1,0
chrX,90716325,90716343,89828748,89828762,1,-887563
chrX,90998279,90998297,89828748,89828762,1,-1169517
chrX,95029995,95030013,95030173,95030188,0,160
chrX,103592745,103592763,103592735,103592749,1,0
chrX,104481809,104481827,104481876,104481891,1,49
chrX,104946820,104946838,104946827,104946863,1,0
chrX,105070327,105070345,105070449,105070471,1,104
chrX,105070440,105070458,105070449,105070471,1,0
chrX,105079605,105079623,105070583,105070599,1,-9006
chrX,105801709,105801727,105801714,105801730,1,0
chrX,106921233,106921251,106921156,106921173,0,-60
chrX,107042556,107042574,107039714,107039733,1,-2823
chrX,107236818,107236836,107236775,107236812,1,-6
chrX,107816107,107816125,108119182,108119204,0,303057
chrX,118401984,118402002,118401945,118401960,1,-24
chrX,134804623,134804641,134307847,134307866,0,-496757
chrX,135566398,135566416,135742283,135742297,0,175867
chrX,136616174,136616193,136741883,136741913,1,125690
chrX,136646008,136646027,136741883,136741913,1,95856
chrX,140950888,140950906,140950876,140950903,1,0
chrX,144526171,144526190,144525968,144526023,0,-148
chrX,152249384,152249402,152249342,152249393,1,0
chrX,155211142,155211160,155211125,155211157,1,0
chrX,159047813,159047831,159047803,159047818,1,0
chrX,159254484,159254502,159254476,159254492,1,0
chrX,159708202,159708220,159708448,159708462,0,228
chrX,167119475,167119494,167119294,167119310,0,-165
chrX,167799694,167799712,167799825,167799841,1,113
