chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr1,182047344,182047362,182045489,182045514,1,-1830
chr1,182802752,182802770,182819335,182819350,0,16565
chr1,182882063,182882081,182895585,182895600,0,13504
chr1,183068091,183068109,183062319,183062349,0,-5742
chr1,183687607,183687625,183699512,183699527,1,11887
chr1,184260092,184260110,184257626,184257642,0,-2450
chr1,184397203,184397221,184384743,184384760,1,-12443
chr1,184657602,184657620,184664132,184664154,1,6512
chr1,184777478,184777496,184778776,184778806,0,1280
chr1,185546378,185546396,185546328,185546348,1,-30
chr1,186043812,186043830,186043669,186043686,1,-126
chr1,186245867,186245886,186242076,186242091,1,-3776
chr1,186263255,186263274,186263258,186263282,1,0
chr1,186546564,186546582,186550420,186550437,1,3838
chr1,187230933,187230951,187216997,187217018,0,-13915
chr1,187256126,187256144,187256098,187256115,1,-11
chr1,187313924,187313942,187309917,187309943,0,-3981
chr1,187558853,187558871,187590164,187590189,0,31293
chr1,188083224,188083242,188083217,188083238,1,0
chr1,188457762,188457780,188457696,188457732,1,-30
chr1,188866068,188866087,188904171,188904191,0,38084
chr1,189013377,189013395,189028383,189028412,0,14988
chr1,189177911,189177929,189227776,189227797,1,49847
chr1,189662149,189662167,189633311,189633326,0,-28823
chr1,189800624,189800642,189812074,189812089,0,11432
chr1,189815110,189815129,189814980,189814995,1,-115
chr1,189838563,189838582,189819384,189819407,1,-19156
chr1,190682518,190682536,190680006,190680026,0,-2492
chr1,190868925,190868943,190876951,190876991,0,8008
chr1,191073493,191073511,191071468,191071491,1,-2002
chr1,191165844,191165863,191167530,191167545,0,1667
chr1,191167402,191167420,191167530,191167545,0,110
chr1,191302755,191302773,191301154,191301238,1,-1517
chr1,191793866,191793884,191784818,191784843,1,-9023
chr1,191855738,191855756,191849575,191849595,0,-6143
chr1,191995635,191995654,191995602,191995617,1,-18
chr1,192546312,192546330,192540858,192540875,0,-5437
chr1,192620296,192620314,192617585,192617602,0,-2694
chr1,192799556,192799574,192797320,192797348,1,-2208
chr1,192841498,192841517,192840311,192840327,1,-1171
chr1,193102881,193102899,193102942,193102957,0,43
chr1,193514750,193514768,193505837,193505852,1,-8898
chr1,193566221,193566239,193571470,193571487,0,5231
chr1,193894307,193894326,193901694,193901714,0,7368
chr1,193966689,193966707,193966697,193966730,1,0
chr1,194208203,194208221,194208042,194208062,1,-141
chr1,194422483,194422501,194423166,194423186,1,665
chr1,194695143,194695162,194675890,194675905,0,-19238
chr1,194963611,194963629,194963622,194963638,1,0
chr1,195233584,195233602,195234876,195234899,0,1274
chr10,3531659,3531677,3513068,3513083,0,-18576
chr10,3700092,3700111,3697004,3697020,0,-3072
chr10,3824033,3824051,3840138,3840153,0,16087
chr10,3852856,3852874,3863654,3863669,0,10780
chr10,3852924,3852943,3863654,3863669,0,10711
chr10,4086138,4086156,4086177,4086194,0,21
chr10,4096338,4096356,4096491,4096518,0,135
chr10,4124251,4124270,4125048,4125068,0,778
chr10,4151675,4151693,4151841,4151867,0,148
chr10,4242334,4242352,4244045,4244070,1,1693
chr10,4510509,4510528,4502338,4502358,1,-8151
chr10,4512947,4512965,4523406,4523449,1,10441
chr10,4518163,4518181,4523406,4523449,1,5225
chr10,4523279,4523309,4523406,4523449,1,97
chr10,4545835,4545854,4545647,4545663,0,-172
chr10,4632270,4632288,4638595,4638623,0,6307
chr10,4729398,4729417,4717217,4717237,1,-12161
chr10,5001200,5001218,4994246,4994266,0,-6934
chr10,5008813,5008831,4994246,4994266,0,-14547
chr10,5079058,5079076,5079228,5079245,0,152
chr10,5219802,5219821,5218060,5218104,1,-1698
chr10,5569274,5569292,5604709,5604725,0,35417
chr10,5866140,5866158,5860027,5860043,0,-6097
chr10,5871036,5871054,5860027,5860043,0,-10993
chr10,6934922,6934940,6935328,6935345,1,388
chr10,6969015,6969033,6969208,6969233,1,175
chr10,7060651,7060669,7062857,7062877,1,2188
chr10,7232961,7232979,7232062,7232077,0,-884
chr10,7631144,7631162,7649953,7649983,1,18791
chr10,8071543,8071562,8067198,8067223,0,-4320
chr10,8182045,8182063,8184805,8184820,0,2742
chr10,10350769,10350787,10352264,10352285,0,1477
chr10,10352271,10352290,10352264,10352285,1,0
chr10,10468939,10468957,10476562,10476578,0,7605
chr10,10550330,10550349,10550181,10550200,0,-130
chr10,10714571,10714589,10732922,10732943,1,18333
chr10,10732915,10732933,10732922,10732943,1,0
chr10,10827429,10827448,10806879,10806895,1,-20534
chr10,11049045,11049063,11039595,11039611,1,-9434
chr10,12351260,12351279,12351256,12351271,1,0
chr10,12469314,12469333,12469362,12469379,1,29
chr10,12666007,12666025,12699228,12699249,0,33203
chr10,12740214,12740232,12743938,12743955,1,3706
chr10,12755186,12755204,12754455,12754495,1,-691
chr10,13850141,13850160,13851921,13851938,1,1761
chr10,14464077,14464095,14474685,14474701,1,10590
chr10,14685902,14685921,14685995,14686010,1,74
chr10,16412436,16412455,16438660,16438684,1,26205
chr10,16954655,16954673,16924099,16924117,1,-30538
chr10,16989701,16989719,16990256,16990276,1,537
chr10,17007232,17007250,17009548,17009569,0,2298
chr10,17081120,17081139,17081109,17081126,1,0
chr10,17262727,17262745,17275345,17275369,1,12600
chr10,17416312,17416331,17416334,17416354,0,3
chr10,17579435,17579453,17579503,17579538,0,50
chr10,17584957,17584975,17580098,17580114,1,-4843
chr10,18347652,18347670,18351034,18351051,0,3364
chr10,18850463,18850481,18850431,18850446,1,-17
chr10,19035924,19035942,19032671,19032691,0,-3233
chr10,19161402,19161421,19161369,19161385,1,-17
chr10,19257385,19257403,19268525,19268545,0,11122
chr10,19359002,19359020,19362070,19362090,0,3050
chr10,19367172,19367190,19371695,19371710,1,4505
chr10,19367265,19367283,19371695,19371710,1,4412
chr10,19517288,19517306,19506261,19506281,0,-11007
chr10,19563482,19563500,19563355,19563371,0,-111
chr10,19875468,19875486,19859412,19859428,1,-16040
chr10,19952086,19952104,19956195,19956211,0,4091
chr10,20018596,20018614,20022500,20022520,0,3886
chr10,20123657,20123675,20127592,20127608,1,3917
chr10,20127545,20127563,20127592,20127608,1,29
chr10,20296226,20296244,20293901,20293924,0,-2302
chr10,20472825,20472843,20488174,20488191,0,15331
chr10,20674116,20674134,20672564,20672579,1,-1537
chr10,21090492,21090511,21093410,21093430,1,2899
chr10,21091986,21092004,21093410,21093430,1,1406
chr10,21099990,21100008,21093410,21093430,0,-6560
chr10,21563611,21563629,21563731,21563746,1,102
chr10,21619326,21619344,21628751,21628772,0,9407
chr10,21636992,21637011,21628751,21628772,1,-8220
chr10,21824877,21824896,21838990,21839020,1,14094
chr10,23318849,23318867,23319025,23319041,1,158
chr10,23942625,23942643,23932831,23932847,1,-9778
chr10,24040401,24040419,24052124,24052144,0,11705
chr10,24224688,24224706,24235440,24235455,0,10734
chr10,24405091,24405109,24422977,24422994,1,17868
chr10,24482520,24482538,24490570,24490593,0,8032
chr10,24778417,24778435,24778071,24778091,0,-326
chr10,24803483,24803502,24783939,24783955,1,-19528
chr10,25037242,25037260,25037247,25037263,1,0
chr10,25098856,25098874,25114585,25114614,1,15711
chr10,25395665,25395683,25395477,25395510,0,-155
chr10,25395846,25395865,25395477,25395510,0,-336
chr10,25411044,25411062,25411544,25411567,0,482
chr10,25411764,25411783,25411544,25411567,1,-197
chr10,25414202,25414220,25415598,25415614,0,1378
chr10,25596970,25596989,25533519,25533538,0,-63432
chr10,26537798,26537816,26537666,26537689,1,-109
chr10,26752574,26752592,26753268,26753288,1,676
chr10,26833595,26833613,26833480,26833523,1,-72
chr10,26836098,26836120,26836299,26836316,1,179
chr10,26836245,26836263,26836299,26836316,1,36
chr10,26962500,26962518,26995651,26995688,1,33133
chr10,28649747,28649765,28653514,28653531,0,3749
chr10,28684473,28684492,28685114,28685171,1,622
chr10,28695912,28695931,28685114,28685171,0,-10741
chr10,29281937,29281955,29281862,29281885,1,-52
chr10,29442103,29442121,29442084,29442100,1,-3
chr10,30766394,30766412,30766272,30766288,0,-106
chr10,31538838,31538856,31538550,31538571,1,-267
chr10,31540751,31540769,31538550,31538571,1,-2180
chr10,34186227,34186246,34187019,34187039,1,773
chr10,34368240,34368259,34368449,34368472,1,190
chr10,34508053,34508071,34508736,34508752,1,665
chr10,34513251,34513269,34511283,34511298,0,-1953
chr10,37195360,37195378,37197158,37197224,1,1780
chr10,37292665,37292683,37292460,37292483,1,-182
chr10,37320212,37320231,37323517,37323532,1,3286
chr10,37842103,37842121,37842096,37842113,1,0
chr10,39228433,39228451,39228459,39228476,0,8
chr10,39574516,39574534,39574498,39574523,1,0
chr10,39810631,39810650,39793531,39793553,1,-17078
chr10,40063602,40063620,40063598,40063615,1,0
chr10,40576161,40576179,40583695,40583733,0,7516
chr10,40629371,40629389,40616302,40616322,0,-13049
chr10,40966638,40966656,41005655,41005675,1,38999
chr10,41374507,41374525,41389737,41389777,1,15212
chr10,41764684,41764702,41764718,41764733,0,16
chr10,41979080,41979098,41978467,41978504,0,-576
chr10,42054428,42054446,42055542,42055558,1,1096
chr10,42219170,42219188,42215623,42215639,1,-3531
chr10,42228246,42228264,42229737,42229754,1,1473
chr10,42258674,42258692,42260815,42260840,1,2123
chr10,43114771,43114789,43114794,43114817,0,5
chr10,43751017,43751035,43752270,43752290,1,1235
chr10,43957119,43957137,43964416,43964431,1,7279
chr10,44163667,44163685,44179062,44179078,1,15377
chr10,44317035,44317053,44326863,44326879,1,9810
chr10,44636180,44636198,44635533,44635561,1,-619
chr10,44698213,44698231,44698219,44698254,1,0
chr10,45121657,45121676,45129431,45129451,1,7755
chr10,45181657,45181675,45222705,45222752,1,41030
chr10,45181713,45181731,45222705,45222752,1,40974
chr10,45676918,45676936,45684927,45684947,1,7991
chr10,45684450,45684468,45684927,45684947,1,459
chr10,45860025,45860044,45848705,45848770,0,-11255
chr10,51253662,51253680,51162709,51162726,1,-90936
chr10,51455856,51455875,51455887,51455928,1,12
chr10,51459137,51459156,51456055,51456072,0,-3065
chr10,51591703,51591721,51597502,51597518,1,5781
chr10,51669562,51669592,51669630,51669645,0,38
chr10,52143984,52144002,52106457,52106473,1,-37511
chr10,52275057,52275075,52274284,52274304,1,-753
chr10,52330833,52330851,52332116,52332151,1,1265
chr10,52359969,52359988,52360015,52360040,0,27
chr10,53142606,53142625,53150777,53150806,0,8152
chr10,53325043,53325062,53330417,53330433,1,5355
chr10,53396191,53396210,53397913,53397936,0,1703
chr10,53483022,53483041,53471473,53471498,1,-11524
chr10,53564653,53564671,53578515,53578535,1,13844
chr10,53641715,53641734,53650825,53650891,1,9091
chr10,53927905,53927923,53926219,53926245,0,-1660
chr10,53940318,53940336,53939990,53940010,1,-308
chr10,53985396,53985415,53985370,53985391,1,-5
chr10,56148751,56148770,56136022,56136038,0,-12713
chr10,56482452,56482471,56482280,56482308,0,-144
chr10,56485434,56485452,56485428,56485444,1,0
chr10,56840935,56840953,56840809,56840825,1,-110
chr10,56927426,56927444,56927393,56927408,0,-18
chr10,57183747,57183766,57159398,57159420,1,-24327
chr10,57819071,57819090,57819402,57819417,1,312
chr10,58605078,58605096,58611163,58611180,1,6067
chr10,58878034,58878052,58863661,58863686,0,-14348
chr10,58926057,58926075,58863661,58863686,0,-62371
chr10,59262255,59262274,59268979,59268996,0,6705
chr10,59459911,59459929,59463240,59463257,0,3311
chr10,59710381,59710399,59703091,59703111,0,-7270
chr10,59893225,59893243,59897742,59897758,1,4499
chr10,59909709,59909727,59918097,59918122,1,8370
chr10,59933528,59933546,59923775,59923792,1,-9736
chr10,60148291,60148309,60156104,60156124,0,7795
chr10,60154660,60154678,60156104,60156124,0,1426
chr10,60259897,60259916,60250774,60250793,0,-9104
chr10,60434553,60434571,60459047,60459067,0,24476
chr10,60573453,60573471,60573654,60573670,0,183
chr10,60771890,60771908,60741384,60741400,0,-30490
chr10,60866179,60866197,60863093,60863113,1,-3066
chr10,61418274,61418292,61418870,61418885,1,578
chr10,61480976,61480994,61485307,61485339,1,4313
chr10,61537060,61537078,61537049,61537069,1,0
chr10,61621926,61621945,61611180,61611226,1,-10700
chr10,61867637,61867655,61815098,61815121,1,-52516
chr10,61923056,61923074,61923067,61923083,1,0
chr10,62190635,62190654,62197684,62197720,0,7030
chr10,62195072,62195090,62197684,62197720,0,2594
chr10,63165991,63166009,63169588,63169632,1,3579
chr10,63174433,63174452,63176691,63176718,0,2239
chr10,63177418,63177436,63176691,63176718,1,-700
chr10,63185890,63185908,63178403,63178426,0,-7464
chr10,63929167,63929185,63973431,63973451,0,44246
chr10,64076896,64076915,64076083,64076100,1,-796
chr10,64294518,64294536,64190850,64190870,1,-103648
chr10,64294690,64294708,64190850,64190870,1,-103820
chr10,64655820,64655838,64656725,64656741,1,887
chr10,66895915,66895933,66895923,66895948,1,0
chr10,67039023,67039041,67038070,67038085,0,-938
chr10,67480987,67481005,67483515,67483542,0,2510
chr10,68025098,68025116,68039802,68039819,0,14686
chr10,68800158,68800176,68794842,68794859,0,-5299
chr10,68934263,68934281,68930028,68930044,1,-4219
chr10,69190713,69190731,69186346,69186366,1,-4347
chr10,69212237,69212255,69217386,69217403,1,5131
chr10,69217374,69217392,69217386,69217403,1,0
chr10,69246106,69246124,69246834,69246866,0,710
chr10,69326595,69326613,69321837,69321852,1,-4743
chr10,69962329,69962348,69962584,69962609,1,236
chr10,70064218,70064236,70064246,70064267,1,10
chr10,70064539,70064557,70064246,70064267,0,-272
chr10,70250980,70250998,70258936,70258952,0,7938
chr10,72620246,72620264,72621745,72621800,1,1481
chr10,74176861,74176879,74176930,74176965,1,51
chr10,74917729,74917747,74930598,74930615,0,12851
chr10,75176769,75176787,75176782,75176799,0,0
chr10,75378832,75378850,75372039,75372070,1,-6762
chr10,75744175,75744194,75780214,75780230,0,36020
chr10,76569026,76569044,76650532,76650547,1,81488
chr10,76576776,76576794,76650532,76650547,1,73738
chr10,76934878,76934896,76931156,76931186,0,-3692
chr10,77144632,77144650,77135686,77135703,0,-8929
chr10,77172490,77172508,77169207,77169227,0,-3263
chr10,77353479,77353497,77357215,77357235,1,3718
chr10,77497074,77497092,77495868,77495884,1,-1190
chr10,77645676,77645694,77640313,77640330,1,-5346
chr10,77651505,77651523,77651465,77651488,0,-17
chr10,77854117,77854136,77879348,77879373,1,25212
chr10,78042272,78042291,78042291,78042311,1,0
chr10,78045886,78045904,78044557,78044574,0,-1312
chr10,78046999,78047017,78044557,78044574,0,-2425
chr10,78218781,78218799,78223144,78223160,0,4345
chr10,78224313,78224331,78223144,78223160,1,-1153
chr10,78335179,78335197,78323056,78323076,0,-12103
chr10,78791167,78791185,78779899,78779933,0,-11234
chr10,80202084,80202103,80202085,80202100,0,0
chr10,80738933,80738951,80738886,80738919,0,-14
chr10,81153306,81153324,81153319,81153338,1,0
chr10,82178849,82178867,82354893,82354910,0,176026
chr10,82240767,82240785,82354893,82354910,0,114108
chr10,82795971,82795989,82796621,82796636,1,632
chr10,82922693,82922712,82922710,82922730,1,0
chr10,83035032,83035050,83042890,83042910,0,7840
chr10,83058845,83058863,83056459,83056489,0,-2356
chr10,83058937,83058955,83056459,83056489,0,-2448
chr10,83068257,83068276,83069107,83069123,0,831
chr10,83081059,83081078,83080706,83080721,1,-338
chr10,83084239,83084258,83080706,83080721,1,-3518
chr10,83143365,83143384,83130401,83130434,0,-12931
chr10,83264935,83264953,83264940,83264957,1,0
chr10,83662127,83662145,83660886,83660901,0,-1226
chr10,84110752,84110770,84089268,84089290,1,-21462
chr10,84295137,84295166,84294177,84294197,0,-940
chr10,84360980,84360999,84375843,84375863,0,14844
chr10,84373627,84373646,84375843,84375863,0,2197
chr10,84425455,84425474,84424299,84424315,1,-1140
chr10,84554773,84554791,84554655,84554676,0,-97
chr10,84958833,84958851,84958899,84958924,0,48
chr10,85445681,85445699,85451873,85451889,0,6174
chr10,85574331,85574350,85587619,85587639,0,13269
chr10,85632357,85632375,85587619,85587639,1,-44718
chr10,86314934,86314952,86325583,86325603,0,10631
chr10,86424665,86424683,86424570,86424586,1,-79
chr10,87674875,87674893,87666743,87666760,0,-8115
chr10,88302070,88302088,88301990,88302006,1,-64
chr10,88621386,88621404,88620883,88620903,0,-483
chr10,88714850,88714868,88714924,88714939,1,56
chr10,88747480,88747498,88749027,88749050,1,1529
chr10,89832542,89832560,89849915,89849932,1,17355
chr10,90431203,90431221,90356778,90356807,0,-74396
chr10,90864018,90864037,90865585,90865600,1,1548
chr10,90923683,90923701,90970805,90970840,0,47104
chr10,90953536,90953555,90970805,90970840,0,17250
chr10,91071880,91071898,91082241,91082256,1,10343
chr10,91234830,91234849,91234950,91234970,1,101
chr10,92398229,92398247,92461015,92461030,1,62768
chr10,93111189,93111207,93116049,93116064,1,4842
chr10,93296096,93296115,93296052,93296068,1,-28
chr10,93601104,93601123,93608177,93608192,1,7054
chr10,93688433,93688452,93698356,93698389,1,9904
chr10,93688874,93688892,93698356,93698389,1,9464
chr10,93754274,93754292,93742926,93742953,1,-11321
chr10,94341469,94341487,94345601,94345633,1,4114
chr10,94461629,94461647,94461676,94461699,1,29
chr10,94487272,94487290,94480682,94480707,1,-6565
chr10,94796517,94796536,94800937,94800953,0,4401
chr10,94844661,94844679,94832051,94832074,1,-12587
chr10,95017131,95017149,95020852,95020869,1,3703
chr10,95022510,95022528,95020852,95020869,0,-1641
chr10,95022580,95022598,95020852,95020869,0,-1711
chr10,95349528,95349547,95349535,95349560,1,0
chr10,95652296,95652314,95659728,95659745,1,7414
chr10,95726136,95726154,95722004,95722021,0,-4115
chr10,96094123,96094142,96105412,96105443,1,11270
chr10,96104323,96104341,96105412,96105443,1,1071
