,chr,TnG_start,TnG_end,strand
872,chr1,86344538,86344554,-
873,chr1,86405112,86405157,-
874,chr1,86405361,86405392,+
875,chr1,86434831,86434851,-
876,chr1,86441237,86441252,-
877,chr1,86441260,86441296,-
878,chr1,86441758,86441779,+
879,chr1,86441842,86441858,+
880,chr1,86488300,86488325,+
881,chr1,86525721,86525736,-
882,chr1,86528591,86528608,-
883,chr1,86528754,86528771,-
884,chr1,86582678,86582698,-
885,chr1,86583106,86583129,+
886,chr1,87378781,87378798,-
887,chr1,87379244,87379272,+
888,chr1,87608193,87608299,-
889,chr1,87608311,87608327,-
890,chr1,87755757,87755774,+
891,chr1,87828004,87828022,+
892,chr1,87829575,87829595,-
893,chr1,87847376,87847396,-
894,chr1,87847519,87847578,+
895,chr1,87847682,87847720,-
896,chr1,87847723,87847740,-
897,chr1,87854439,87854455,+
898,chr1,87854698,87854724,-
899,chr1,87867034,87867054,-
900,chr1,87872489,87872518,-
901,chr1,87878196,87878213,-
902,chr1,87878231,87878262,-
903,chr1,87899915,87899936,-
904,chr1,88430901,88430916,-
905,chr1,88497547,88497562,+
906,chr1,88506843,88506859,+
907,chr1,88555836,88555858,+
908,chr1,88578250,88578279,-
909,chr1,88578652,88578677,+
910,chr1,88584945,88584965,+
911,chr1,88587843,88587866,+
912,chr1,88588726,88588746,+
913,chr1,88610980,88610996,-
914,chr1,88611137,88611157,-
915,chr1,88611172,88611211,-
916,chr1,88611229,88611261,-
917,chr1,88616542,88616591,+
918,chr1,88616728,88616744,-
919,chr1,88616859,88616874,+
920,chr1,88622856,88622871,-
921,chr1,88622939,88622970,+
922,chr1,88625318,88625333,-
923,chr1,88625513,88625535,+
924,chr1,88636617,88636637,+
925,chr1,88638626,88638641,+
926,chr1,88643292,88643307,+
927,chr1,88644192,88644251,+
928,chr1,88644746,88644778,-
929,chr1,88644990,88645007,+
930,chr1,88646928,88646953,+
931,chr1,88647263,88647280,-
932,chr1,88647766,88647847,+
933,chr1,88648904,88648935,-
934,chr1,88654034,88654049,+
935,chr1,88654172,88654188,-
936,chr1,88655193,88655229,+
937,chr1,88656118,88656135,+
938,chr1,88656293,88656310,-
939,chr1,88656643,88656664,-
940,chr1,88680954,88680975,+
941,chr1,88681015,88681030,-
942,chr1,88694913,88694958,+
943,chr1,88697153,88697179,+
944,chr1,88697183,88697210,+
945,chr1,88697286,88697310,-
946,chr1,88698167,88698184,+
947,chr1,88698186,88698215,+
948,chr1,88699051,88699068,+
949,chr1,88699307,88699332,+
950,chr1,88699877,88699915,-
951,chr1,88700192,88700219,-
952,chr1,88704922,88704947,+
953,chr1,88705383,88705424,+
954,chr1,88709199,88709231,+
955,chr1,88709255,88709275,-
956,chr1,88720917,88720932,+
957,chr1,91054885,91054905,-
958,chr1,91055673,91055688,+
959,chr1,91056139,91056156,+
960,chr1,91056307,91056334,-
961,chr1,91064976,91064991,-
962,chr1,91090387,91090415,-
963,chr1,91095145,91095160,-
964,chr1,91095737,91095758,-
965,chr1,91096594,91096614,+
966,chr1,91100413,91100480,-
967,chr1,91100537,91100552,-
968,chr1,91181303,91181320,+
969,chr1,91183268,91183289,+
970,chr1,91183294,91183316,+
971,chr1,91183807,91183853,+
972,chr1,91190640,91190665,-
973,chr1,91249881,91249899,+
974,chr1,91250066,91250086,+
975,chr1,91250261,91250278,-
976,chr1,92051172,92051188,+
977,chr1,92052242,92052265,+
978,chr1,92058736,92058757,+
979,chr1,92068849,92068864,+
980,chr1,92068896,92068912,+
981,chr1,92069483,92069500,+
982,chr1,92070144,92070164,+
983,chr1,92070381,92070396,-
984,chr1,92072048,92072063,+
985,chr1,92072239,92072274,+
986,chr1,92080248,92080278,+
987,chr1,92086432,92086455,+
988,chr1,92086456,92086493,+
989,chr1,92102795,92102820,-
990,chr1,92103152,92103167,-
991,chr1,92103664,92103679,-
992,chr1,92104791,92104826,+
993,chr1,92127735,92127752,+
994,chr1,92127823,92127857,+
995,chr1,92127947,92127970,+
996,chr1,92148673,92148698,+
997,chr1,92178763,92178780,+
998,chr1,92181260,92181275,+
999,chr1,92190456,92190476,-
1000,chr1,92190818,92190833,-
1001,chr1,92468689,92468705,+
1002,chr1,92774173,92774220,.
1003,chr1,92910327,92910350,+
1004,chr1,93635986,93636008,-
1005,chr1,93668999,93669016,+
1006,chr1,93755534,93755575,-
1007,chr1,93825558,93825578,-
1008,chr1,94034808,94034837,+
1009,chr1,94035656,94035671,-
1010,chr1,94091942,94091959,-
1011,chr1,94092014,94092029,-
1012,chr1,94868960,94868977,-
1013,chr1,94868986,94869013,-
1014,chr1,94869018,94869034,-
1015,chr1,94869146,94869162,-
1016,chr1,94979025,94979094,-
1017,chr1,95268070,95268087,+
1018,chr1,95313106,95313129,-
1019,chr1,95313868,95313887,-
1020,chr1,95573069,95573086,-
1021,chr1,95655521,95655547,+
1022,chr1,95655898,95655913,+
1023,chr1,95656100,95656115,+
1024,chr1,95657332,95657348,+
1025,chr1,95664901,95664934,-
1026,chr1,95665792,95665828,-
1027,chr1,95666539,95666555,-
1028,chr1,95666641,95666671,+
1029,chr1,97497005,97497021,-
1030,chr1,97525552,97525568,-
1031,chr1,97525641,97525701,-
1032,chr1,97525815,97525830,-
1033,chr1,97525925,97525942,-
1034,chr1,97525953,97525973,-
1035,chr1,97580346,97580362,+
1036,chr1,97623178,97623196,+
1037,chr1,97623689,97623725,+
1038,chr1,97623867,97623893,-
1039,chr1,97624114,97624138,+
1040,chr1,97624212,97624235,+
1041,chr1,97660618,97660651,+
1042,chr1,97662377,97662412,+
1043,chr1,97662450,97662470,-
1044,chr1,97664837,97664912,-
1045,chr1,97770288,97770320,-
1046,chr1,97918461,97918477,+
1047,chr1,97918967,97918989,-
1048,chr1,97919206,97919253,-
1049,chr1,98129760,98129781,-
1050,chr1,98130411,98130437,-
1051,chr1,98131240,98131256,-
1052,chr1,98589156,98589194,-
1053,chr1,98589197,98589212,-
1054,chr1,98589722,98589739,+
1055,chr1,101903113,101903128,-
1056,chr1,105435553,105435568,-
1057,chr1,105435603,105435624,-
1058,chr1,105435668,105435714,-
1059,chr1,105663605,105663628,+
1060,chr1,105972028,105972044,-
1061,chr1,105972045,105972065,-
1062,chr1,105981028,105981051,-
1063,chr1,105997128,105997220,-
1064,chr1,105997306,105997328,+
1065,chr1,105997465,105997491,-
1066,chr1,105997573,105997588,-
1067,chr1,106020014,106020047,-
1068,chr1,106020134,106020150,-
1069,chr1,106020416,106020437,-
1070,chr1,106036657,106036686,-
1071,chr1,106036706,106036746,-
1072,chr1,106037101,106037134,+
1073,chr1,106066043,106066058,-
1074,chr1,106152208,106152223,-
1075,chr1,106170902,106170922,+
1076,chr1,106318559,106318594,-
1077,chr1,106321661,106321694,+
1078,chr1,106321789,106321827,-
1079,chr1,106345745,106345760,-
1080,chr1,106345776,106345851,-
1081,chr1,106345936,106345951,-
1082,chr1,106494681,106494720,+
1083,chr1,106494801,106494883,-
1084,chr1,106494891,106494921,-
1085,chr1,106494951,106494992,-
1086,chr1,106562364,106562385,-
1087,chr1,106600298,106600323,+
1088,chr1,106600380,106600401,+
1089,chr1,106601075,106601095,+
1090,chr1,106602232,106602249,+
1091,chr1,106602669,106602690,+
1092,chr1,106602758,106602778,-
1093,chr1,106612594,106612617,+
1094,chr1,106647463,106647489,+
1095,chr1,106688432,106688447,+
1096,chr1,106713216,106713239,-
1097,chr1,106760083,106760103,+
1098,chr1,106796071,106796110,+
1099,chr1,106866851,106866871,+
1100,chr1,106867179,106867194,+
1101,chr1,118289973,118289989,+
1102,chr1,118289993,118290062,.
1103,chr1,118290068,118290140,-
1104,chr1,118311653,118311668,+
1105,chr1,118388454,118388479,-
1106,chr1,118389393,118389420,-
1107,chr1,118458891,118458906,-
1108,chr1,119082865,119082918,+
1109,chr1,119083102,119083148,-
1110,chr1,119178471,119179055,+
1111,chr1,119476834,119476894,+
1112,chr1,119487137,119487158,+
1113,chr1,119487355,119487380,-
1114,chr1,119836954,119836969,+
1115,chr1,119837959,119837979,+
1116,chr1,119912910,119912958,+
1117,chr1,119990219,119990352,-
1118,chr1,119990357,119990403,-
1119,chr1,119990408,119990772,-
1120,chr1,120055016,120055073,+
1121,chr1,120055444,120055469,+
1122,chr1,120056247,120056264,+
1123,chr1,120056766,120056781,+
1124,chr1,120057057,120057077,+
1125,chr1,120057431,120057448,-
1126,chr1,120057518,120057535,-
1127,chr1,120057636,120057662,-
1128,chr1,120057975,120058000,-
1129,chr1,120121221,120121243,-
1130,chr1,120245411,120245428,+
1131,chr1,121328223,121328244,+
1132,chr1,121568107,121568127,+
1133,chr1,122193799,122193833,-
1134,chr1,122193912,122193937,-
1135,chr1,125426722,125426739,+
1136,chr1,125431084,125431104,-
1137,chr1,125434261,125434276,+
1138,chr1,125437709,125437724,+
1139,chr1,125441173,125441190,+
1140,chr1,125441736,125441752,-
1141,chr1,125442010,125442030,+
1142,chr1,125464440,125464468,+
1143,chr1,125465905,125465950,-
1144,chr1,125466386,125466407,-
1145,chr1,125466522,125466558,-
1146,chr1,125466646,125466669,+
1147,chr1,125466676,125466691,+
1148,chr1,125467479,125467532,+
1149,chr1,125467660,125467684,+
1150,chr1,125467926,125467954,+
1151,chr1,125487478,125487506,+
1152,chr1,125487524,125487547,+
1153,chr1,125487652,125487668,+
1154,chr1,127159419,127159462,+
1155,chr1,127159497,127159565,-
1156,chr1,127159583,127159626,-
1157,chr1,127212559,127212607,+
1158,chr1,127213483,127213500,+
1159,chr1,127213513,127213607,+
1160,chr1,127214679,127214699,-
1161,chr1,127215137,127215163,+
1162,chr1,127215438,127215459,+
1163,chr1,127230829,127230849,-
1164,chr1,127233574,127233589,+
1165,chr1,127318330,127318361,-
1166,chr1,127318539,127318567,-
1167,chr1,127318772,127318795,-
1168,chr1,127321889,127321916,+
1169,chr1,127322747,127322774,-
1170,chr1,127347828,127347843,-
1171,chr1,127773579,127773610,+
1172,chr1,127774033,127774053,+
1173,chr1,127796354,127796396,-
1174,chr1,127796672,127796693,-
1175,chr1,127850025,127850068,-
1176,chr1,127850088,127850132,+
1177,chr1,127868581,127868601,+
1178,chr1,127869368,127869385,+
1179,chr1,127869425,127869445,-
1180,chr1,127869582,127869598,-
1181,chr1,127954213,127954243,+
1182,chr1,127954305,127954352,+
1183,chr1,127978306,127978326,+
1184,chr1,127982259,127982282,-
1185,chr1,127982767,127982800,+
1186,chr1,128102718,128102733,+
1187,chr1,128104122,128104137,-
1188,chr1,128243867,128243887,+
1189,chr1,128243908,128243925,-
1190,chr1,128359934,128359966,-
1191,chr1,128416653,128416673,+
1192,chr1,128417574,128417589,-
1193,chr1,128549057,128549073,+
1194,chr1,128591233,128591262,+
1195,chr1,128592038,128592055,+
1196,chr1,128593537,128593582,-
1197,chr1,128601470,128601492,-
1198,chr1,128602728,128602748,-
1199,chr1,128602955,128602971,+
1200,chr1,128604104,128604125,+
1201,chr1,128604347,128604367,-
1202,chr1,128612898,128612913,-
1203,chr1,128613013,128613029,-
1204,chr1,128615763,128615780,-
1205,chr1,128615983,128616000,+
1206,chr1,128618019,128618034,+
1207,chr1,128665712,128665727,-
1208,chr1,128665846,128665862,-
1209,chr1,128666013,128666033,-
1210,chr1,128666051,128666071,-
1211,chr1,128705183,128705203,-
1212,chr1,128705407,128705425,-
1213,chr1,128766391,128766408,+
1214,chr1,128766518,128766585,-
1215,chr1,128766661,128766678,+
1216,chr1,128766711,128766731,-
1217,chr1,128767022,128767043,-
1218,chr1,128767178,128767198,+
1219,chr1,128767238,128767258,-
1220,chr1,128782281,128782296,-
1221,chr1,128782320,128782348,-
1222,chr1,128782541,128782571,-
1223,chr1,128787631,128787654,-
1224,chr1,128787665,128787685,+
1225,chr1,128790639,128790656,+
1226,chr1,128790905,128790944,+
1227,chr1,128790971,128790987,+
1228,chr1,128832652,128832702,+
1229,chr1,128950421,128950456,+
1230,chr1,129616053,129616117,+
1231,chr1,129616354,129616369,-
1232,chr1,129616402,129616423,+
1233,chr1,129616542,129616557,-
1234,chr1,130463986,130464003,-
1235,chr1,130474885,130474908,-
1236,chr1,130475314,130475341,+
1237,chr1,130475489,130475517,+
1238,chr1,130502230,130502253,+
1239,chr1,130502336,130502407,-
1240,chr1,130508570,130508585,-
1241,chr1,130551715,130551737,+
1242,chr1,130629835,130629860,-
1243,chr1,130630153,130630168,+
1244,chr1,130633379,130633400,+
1245,chr1,130715480,130715520,+
1246,chr1,131076063,131076080,+
1247,chr1,131076090,131076105,+
1248,chr1,131080705,131080722,+
1249,chr1,131138861,131138899,+
1250,chr1,131195233,131195250,+
1251,chr1,131278745,131278765,-
1252,chr1,131279222,131279238,+
1253,chr1,131290251,131290302,+
1254,chr1,131290411,131290427,+
1255,chr1,131325152,131325167,+
1256,chr1,131325172,131325195,+
1257,chr1,131365835,131365867,-
1258,chr1,131384439,131384459,+
1259,chr1,131420773,131420793,+
1260,chr1,131427606,131427629,+
1261,chr1,131446690,131446706,+
1262,chr1,131446867,131446884,-
1263,chr1,131446974,131447014,+
1264,chr1,131492682,131492733,+
1265,chr1,131637731,131637748,+
1266,chr1,131637753,131637769,+
1267,chr1,131638070,131638090,-
1268,chr1,131638218,131638233,-
1269,chr1,131638738,131638769,-
1270,chr1,131639011,131639027,-
1271,chr1,131639284,131639328,+
1272,chr1,131653291,131653312,-
1273,chr1,131653316,131653336,-
1274,chr1,131658125,131658152,+
1275,chr1,131867614,131867631,+
1276,chr1,132007167,132007223,+
1277,chr1,132008771,132008802,-
1278,chr1,132009777,132009800,-
1279,chr1,132010312,132010340,-
1280,chr1,132011561,132011576,-
1281,chr1,132011967,132011983,-
1282,chr1,132012001,132012019,-
1283,chr1,132038972,132038997,+
1284,chr1,132155985,132156000,-
1285,chr1,132341694,132341737,+
1286,chr1,132342286,132342301,-
1287,chr1,132342447,132342478,-
1288,chr1,132418364,132418409,-
1289,chr1,132477255,132477271,-
1290,chr1,132477285,132477300,-
1291,chr1,132477329,132477346,+
1292,chr1,133025522,133025544,-
1293,chr1,133029811,133029846,+
1294,chr1,133029988,133030008,+
1295,chr1,133030097,133030161,-
1296,chr1,133039645,133039680,-
1297,chr1,133040044,133040089,-
1298,chr1,133040101,133040119,-
1299,chr1,133158989,133159027,+
1300,chr1,133545270,133545300,+
1301,chr1,133661585,133661610,-
1302,chr1,133661848,133661899,+
1303,chr1,133689499,133689514,-
1304,chr1,133689765,133689793,+
1305,chr1,133690534,133690568,-
1306,chr1,133711305,133711340,+
1307,chr1,133711419,133711452,+
1308,chr1,133711488,133711508,-
1309,chr1,133821642,133821667,-
1310,chr1,134058772,134058787,+
1311,chr1,134059044,134059069,+
1312,chr1,134059649,134059669,-
1313,chr1,134059755,134059775,-
1314,chr1,134065658,134065684,+
1315,chr1,134065850,134065886,+
1316,chr1,134066223,134066242,+
1317,chr1,134075620,134075640,+
1318,chr1,134078135,134078150,-
1319,chr1,134078393,134078414,+
1320,chr1,134079906,134079926,-
1321,chr1,134093510,134093525,+
1322,chr1,134096255,134096270,-
1323,chr1,134098066,134098088,-
1324,chr1,134099822,134099842,-
1325,chr1,134558034,134558060,-
1326,chr1,134708110,134708174,+
1327,chr1,134930463,134930478,-
1328,chr1,134962265,134962281,+
1329,chr1,134962793,134962814,-
1330,chr1,134962915,134962936,+
1331,chr1,134962974,134963003,-
1332,chr1,134963150,134963178,-
1333,chr1,135154488,135154505,-
1334,chr1,135259370,135259385,+
1335,chr1,135259525,135259548,+
1336,chr1,135284562,135284578,-
1337,chr1,135712880,135712946,+
1338,chr1,135713011,135713028,+
1339,chr1,135713058,135713073,+
1340,chr1,135725564,135725579,+
1341,chr1,135725878,135725925,+
1342,chr1,135725953,135725968,-
1343,chr1,135726368,135726404,-
1344,chr1,136131995,136132016,+
1345,chr1,136132055,136132075,-
1346,chr1,136135285,136135302,+
1347,chr1,136135533,136135550,+
1348,chr1,136136050,136136071,-
1349,chr1,136136239,136136254,-
1350,chr1,136136268,136136284,-
1351,chr1,136139682,136139697,+
1352,chr1,136139808,136139829,+
1353,chr1,136140024,136140062,+
1354,chr1,136414975,136414999,-
1355,chr1,136415709,136415734,-
1356,chr1,136415757,136415788,-
1357,chr1,136465979,136466000,+
1358,chr1,136551946,136552045,-
1359,chr1,136568870,136568893,-
1360,chr1,136573252,136573329,-
1361,chr1,136582011,136582034,-
1362,chr1,136582164,136582185,+
1363,chr1,136618553,136618612,+
1364,chr1,136624523,136624543,-
1365,chr1,136637097,136637114,+
1366,chr1,136637181,136637253,-
1367,chr1,136672288,136672303,-
1368,chr1,136682928,136682949,+
1369,chr1,136685610,136685637,-
1370,chr1,136685655,136685672,+
1371,chr1,136699439,136699493,-
1372,chr1,137900426,137900442,+
1373,chr1,137900641,137900666,+
1374,chr1,138062404,138062445,-
1375,chr1,138130289,138130309,-
1376,chr1,138131984,138132004,+
1377,chr1,138132030,138132062,+
1378,chr1,138134465,138134482,-
1379,chr1,138135481,138135496,+
1380,chr1,138135996,138136048,+
1381,chr1,138136161,138136186,+
1382,chr1,138136896,138136913,+
1383,chr1,138136940,138136955,+
1384,chr1,138137624,138137640,+
1385,chr1,138140745,138140765,+
1386,chr1,138144937,138144958,-
1387,chr1,138145243,138145272,-
1388,chr1,138145285,138145301,+
1389,chr1,138157121,138157138,+
1390,chr1,138157589,138157604,+
1391,chr1,138157860,138157876,+
1392,chr1,138157982,138157997,+
1393,chr1,138158031,138158056,+
1394,chr1,138162784,138162799,-
1395,chr1,138163285,138163330,-
1396,chr1,138166402,138166417,+
1397,chr1,138166558,138166575,-
1398,chr1,138171935,138171980,-
1399,chr1,138172495,138172510,+
1400,chr1,138173022,138173037,+
1401,chr1,138173933,138173953,+
1402,chr1,138173964,138173981,+
1403,chr1,138174747,138174767,+
1404,chr1,138174975,138174995,+
1405,chr1,138175172,138175203,+
1406,chr1,138175359,138175374,+
1407,chr1,138175527,138175542,+
1408,chr1,138176019,138176036,-
1409,chr1,138176406,138176423,-
1410,chr1,138179125,138179143,+
1411,chr1,138188106,138188131,+
1412,chr1,138188168,138188188,+
1413,chr1,138188670,138188687,-
1414,chr1,138188726,138188741,-
1415,chr1,138190633,138190653,-
1416,chr1,138190812,138190832,+
1417,chr1,138199623,138199648,+
1418,chr1,138199698,138199749,-
1419,chr1,138199967,138199988,-
1420,chr1,138224471,138224486,+
1421,chr1,138250972,138250995,-
1422,chr1,138251214,138251239,-
1423,chr1,138251242,138251257,-
1424,chr1,138251302,138251317,-
1425,chr1,138251975,138252010,-
1426,chr1,138275906,138275921,+
1427,chr1,138298526,138298578,+
1428,chr1,138299234,138299252,+
1429,chr1,138299291,138299311,+
1430,chr1,138303215,138303232,+
1431,chr1,138378359,138378424,-
1432,chr1,138517240,138517296,+
1433,chr1,138517422,138517443,+
1434,chr1,138517808,138517823,+
1435,chr1,138589159,138589211,+
1436,chr1,138964142,138964162,-
1437,chr1,138973449,138973464,-
1438,chr1,139033124,139033139,+
1439,chr1,139033225,139033296,+
1440,chr1,139036350,139036366,-
1441,chr1,139422884,139422900,+
1442,chr1,139423080,139423095,-
1443,chr1,139454584,139454604,-
1444,chr1,142797198,142797310,-
1445,chr1,143918961,143918985,-
1446,chr1,143919620,143919640,-
1447,chr1,144004614,144004631,+
1448,chr1,144006611,144006635,-
1449,chr1,144007030,144007069,+
1450,chr1,144249274,144249294,+
1451,chr1,144249422,144249437,-
1452,chr1,144307264,144307287,-
1453,chr1,144307334,144307354,-
1454,chr1,144330267,144330285,-
1455,chr1,144330394,144330409,+
1456,chr1,144516734,144516802,+
1457,chr1,144516887,144516907,+
1458,chr1,150395811,150395860,+
1459,chr1,150396142,150396174,+
1460,chr1,150465479,150465495,-
1461,chr1,151002295,151002326,-
1462,chr1,151002480,151002500,+
1463,chr1,151074867,151074882,+
1464,chr1,151084661,151084677,+
1465,chr1,151096037,151096057,-
1466,chr1,151096252,151096269,-
1467,chr1,151097542,151097559,+
1468,chr1,151097641,151097661,+
1469,chr1,151270624,151270668,-
1470,chr1,151270683,151270751,-
1471,chr1,151345490,151345514,-
1472,chr1,151345878,151345899,+
1473,chr1,151428526,151428546,-
1474,chr1,151500005,151500020,+
1475,chr1,151682910,151682928,-
1476,chr1,151683125,151683140,-
1477,chr1,151683225,151683243,-
1478,chr1,151683267,151683287,-
1479,chr1,151754746,151754792,-
1480,chr1,151873545,151873604,+
1481,chr1,152008323,152008376,+
1482,chr1,152008387,152008408,+
1483,chr1,152008421,152008442,+
1484,chr1,152008645,152008662,-
1485,chr1,152009129,152009149,+
1486,chr1,152009230,152009245,-
1487,chr1,152010257,152010272,+
1488,chr1,152037239,152037254,-
1489,chr1,152037510,152037531,-
1490,chr1,152038227,152038247,+
1491,chr1,152263117,152263182,+
1492,chr1,152288102,152288122,+
1493,chr1,152585414,152585429,-
1494,chr1,152585488,152585509,+
1495,chr1,152585708,152585734,+
1496,chr1,152767609,152767629,+
1497,chr1,152767835,152767856,-
1498,chr1,152767937,152767968,-
1499,chr1,152767981,152767996,-
1500,chr1,152790478,152790493,-
1501,chr1,152790716,152790773,-
1502,chr1,152903117,152903133,-
1503,chr1,152904443,152904463,-
1504,chr1,152904877,152904892,-
1505,chr1,153141208,153141225,-
1506,chr1,153424654,153424669,-
1507,chr1,153426962,153426985,+
1508,chr1,153486568,153486589,-
