,chr,TnG_start,TnG_end,strand
872,chr1,95665792,95665828,-
873,chr1,95666539,95666555,-
874,chr1,95666569,95666620,+
875,chr1,95666635,95666677,+
876,chr1,95667777,95667804,+
877,chr1,95744530,95744570,-
878,chr1,95744594,95744609,-
879,chr1,95744670,95744695,+
880,chr1,97171282,97171305,-
881,chr1,97496843,97496868,-
882,chr1,97497005,97497021,-
883,chr1,97580346,97580362,+
884,chr1,97660369,97660389,+
885,chr1,97660618,97660651,+
886,chr1,97662295,97662318,-
887,chr1,97662377,97662412,+
888,chr1,97662450,97662470,-
889,chr1,97770287,97770322,-
890,chr1,97918461,97918477,+
891,chr1,97918960,97919038,-
892,chr1,98092975,98093055,.
893,chr1,98112960,98112980,+
894,chr1,98113089,98113104,+
895,chr1,98113108,98113128,+
896,chr1,98470928,98470965,-
897,chr1,102004262,102004277,+
898,chr1,103615923,103615940,-
899,chr1,103615943,103615975,-
900,chr1,103899307,103899330,-
901,chr1,103899376,103899397,+
902,chr1,103899739,103899762,+
903,chr1,103899838,103899853,+
904,chr1,103899856,103899872,-
905,chr1,104269394,104269409,-
906,chr1,105663599,105663628,+
907,chr1,105838786,105838819,-
908,chr1,106152206,106152229,-
909,chr1,106152415,106152430,+
910,chr1,106204174,106204189,+
911,chr1,106204246,106204288,-
912,chr1,106318556,106318595,-
913,chr1,106318825,106318845,-
914,chr1,106321175,106321211,-
915,chr1,106321319,106321342,-
916,chr1,106321399,106321422,-
917,chr1,106321661,106321694,+
918,chr1,106321786,106321834,-
919,chr1,106321989,106322004,-
920,chr1,106322024,106322051,+
921,chr1,106561036,106561076,+
922,chr1,106569945,106569974,-
923,chr1,106570081,106570104,-
924,chr1,106570993,106571013,-
925,chr1,106600298,106600323,+
926,chr1,106600380,106600401,+
927,chr1,106600910,106600933,-
928,chr1,106601069,106601098,+
929,chr1,106602669,106602690,+
930,chr1,106602712,106602735,-
931,chr1,106602758,106602778,-
932,chr1,106606169,106606189,+
933,chr1,106606572,106606597,+
934,chr1,106606801,106606818,+
935,chr1,106606831,106606851,+
936,chr1,106606872,106606889,-
937,chr1,106607531,106607551,+
938,chr1,106612171,106612205,+
939,chr1,106612212,106612229,+
940,chr1,106612594,106612617,+
941,chr1,106617198,106617215,+
942,chr1,106617422,106617446,+
943,chr1,106617822,106617845,-
944,chr1,106647460,106647498,+
945,chr1,106663448,106663476,-
946,chr1,106714406,106714429,+
947,chr1,106757849,106757864,-
948,chr1,106758544,106758564,+
949,chr1,108209066,108209096,+
950,chr1,108209453,108209473,-
951,chr1,108209548,108209564,-
952,chr1,109266650,109266665,-
953,chr1,109960597,109960620,+
954,chr1,111191144,111191164,+
955,chr1,112457481,112457549,-
956,chr1,112457592,112457613,-
957,chr1,112477443,112477459,+
958,chr1,118311653,118311676,+
959,chr1,118321509,118321524,-
960,chr1,118388446,118388479,-
961,chr1,118389393,118389420,-
962,chr1,118390815,118390832,-
963,chr1,118390865,118390882,-
964,chr1,118390972,118390996,-
965,chr1,118391180,118391213,-
966,chr1,118458891,118458906,-
967,chr1,119836954,119836969,+
968,chr1,119837959,119837982,+
969,chr1,120121221,120121243,-
970,chr1,121328223,121328244,+
971,chr1,121568106,121568129,+
972,chr1,121668195,121668218,-
973,chr1,122656039,122656054,-
974,chr1,122656247,122656270,-
975,chr1,125436022,125436045,-
976,chr1,125466386,125466407,-
977,chr1,125466518,125466558,-
978,chr1,125466646,125466669,+
979,chr1,125466676,125466691,+
980,chr1,125467479,125467533,+
981,chr1,125467660,125467684,+
982,chr1,125467916,125467954,+
983,chr1,127204532,127204560,+
984,chr1,127214679,127214699,-
985,chr1,127215137,127215163,+
986,chr1,127215422,127215459,+
987,chr1,127215920,127215955,-
988,chr1,127216316,127216336,-
989,chr1,127233574,127233589,+
990,chr1,127242695,127242715,-
991,chr1,127242973,127242989,+
992,chr1,127305747,127305770,+
993,chr1,127306570,127306595,-
994,chr1,127322742,127322775,-
995,chr1,127773578,127773617,+
996,chr1,127773692,127773719,+
997,chr1,127773791,127773814,+
998,chr1,127774033,127774053,+
999,chr1,127796219,127796242,+
1000,chr1,127796352,127796397,-
1001,chr1,127796670,127796693,-
1002,chr1,127868581,127868601,+
1003,chr1,127869368,127869385,+
1004,chr1,127869425,127869445,-
1005,chr1,128102718,128102733,+
1006,chr1,128103118,128103147,-
1007,chr1,128104121,128104148,-
1008,chr1,128243632,128243721,-
1009,chr1,128243867,128243887,+
1010,chr1,128243908,128243925,-
1011,chr1,128359921,128359969,-
1012,chr1,128399214,128399234,+
1013,chr1,128399318,128399350,+
1014,chr1,128399695,128399731,+
1015,chr1,128503594,128503632,-
1016,chr1,128591233,128591262,+
1017,chr1,128592038,128592055,+
1018,chr1,128611499,128611538,-
1019,chr1,128615763,128615780,-
1020,chr1,128615983,128616000,+
1021,chr1,128704883,128704907,-
1022,chr1,128705181,128705204,-
1023,chr1,128705407,128705425,-
1024,chr1,128766391,128766408,+
1025,chr1,128766515,128766586,-
1026,chr1,128766661,128766678,+
1027,chr1,128766711,128766731,-
1028,chr1,128767022,128767043,-
1029,chr1,128767178,128767198,+
1030,chr1,128767238,128767258,-
1031,chr1,128787629,128787657,-
1032,chr1,128787665,128787685,+
1033,chr1,128790639,128790656,+
1034,chr1,128790905,128790944,+
1035,chr1,128790971,128790987,+
1036,chr1,128791037,128791065,-
1037,chr1,128832126,128832141,+
1038,chr1,128832498,128832532,+
1039,chr1,128832652,128832702,+
1040,chr1,128832706,128832733,-
1041,chr1,128832886,128832915,-
1042,chr1,130475314,130475342,+
1043,chr1,130475470,130475520,+
1044,chr1,130633374,130633402,+
1045,chr1,130993489,130993537,-
1046,chr1,131023007,131023022,+
1047,chr1,131023185,131023233,+
1048,chr1,131038754,131038774,+
1049,chr1,131038928,131038966,-
1050,chr1,131076063,131076080,+
1051,chr1,131076090,131076105,+
1052,chr1,131080705,131080722,+
1053,chr1,131138861,131138899,+
1054,chr1,131365835,131365867,-
1055,chr1,131366428,131366443,+
1056,chr1,131366482,131366514,+
1057,chr1,131460739,131460759,+
1058,chr1,131525250,131525279,+
1059,chr1,131526048,131526063,-
1060,chr1,131527580,131527603,+
1061,chr1,131637519,131637579,+
1062,chr1,131637731,131637770,+
1063,chr1,131638070,131638090,-
1064,chr1,131638218,131638233,-
1065,chr1,131638730,131638771,-
1066,chr1,131639011,131639027,-
1067,chr1,131639283,131639335,+
1068,chr1,132008770,132008802,-
1069,chr1,132011170,132011193,-
1070,chr1,132011561,132011576,-
1071,chr1,132038968,132039001,+
1072,chr1,132418359,132418401,-
1073,chr1,132477255,132477271,-
1074,chr1,132477285,132477300,-
1075,chr1,132477329,132477346,+
1076,chr1,132968921,132968976,.
1077,chr1,132969225,132969248,-
1078,chr1,133025522,133025544,-
1079,chr1,133029676,133029712,+
1080,chr1,133029811,133029847,+
1081,chr1,133029988,133030008,+
1082,chr1,133030097,133030164,-
1083,chr1,133030349,133030365,+
1084,chr1,133030374,133030401,-
1085,chr1,133689494,133689520,-
1086,chr1,133689760,133689793,+
1087,chr1,133815843,133815882,-
1088,chr1,133816340,133816363,-
1089,chr1,133816475,133816498,-
1090,chr1,133992321,133992336,-
1091,chr1,133992339,133992355,-
1092,chr1,134059044,134059069,+
1093,chr1,134065658,134065684,+
1094,chr1,134065849,134065895,+
1095,chr1,134078135,134078150,-
1096,chr1,134078393,134078414,+
1097,chr1,134079906,134079926,-
1098,chr1,134093510,134093533,+
1099,chr1,134361625,134361645,+
1100,chr1,134962263,134962286,+
1101,chr1,134962793,134962814,-
1102,chr1,134962915,134962936,+
1103,chr1,134962969,134963004,-
1104,chr1,134963149,134963178,-
1105,chr1,135259370,135259385,+
1106,chr1,135259523,135259551,+
1107,chr1,135670291,135670329,-
1108,chr1,136135285,136135302,+
1109,chr1,136254651,136254676,-
1110,chr1,136414820,136414850,+
1111,chr1,136414975,136414999,-
1112,chr1,136415697,136415734,-
1113,chr1,136415757,136415788,-
1114,chr1,136608372,136608389,-
1115,chr1,136608508,136608525,-
1116,chr1,136608914,136608958,+
1117,chr1,136618552,136618627,+
1118,chr1,136624203,136624218,+
1119,chr1,136636837,136636852,+
1120,chr1,136637097,136637114,+
1121,chr1,136637175,136637256,-
1122,chr1,136685610,136685637,-
1123,chr1,136685655,136685672,+
1124,chr1,136686107,136686136,-
1125,chr1,137898226,137898245,+
1126,chr1,137898256,137898271,+
1127,chr1,137899285,137899306,-
1128,chr1,137899339,137899404,-
1129,chr1,137899681,137899704,-
1130,chr1,137899721,137899763,+
1131,chr1,137900424,137900447,+
1132,chr1,137900641,137900666,+
1133,chr1,137917299,137917315,+
1134,chr1,138125461,138125484,+
1135,chr1,138125645,138125660,+
1136,chr1,138131984,138132004,+
1137,chr1,138132027,138132062,+
1138,chr1,138132372,138132387,+
1139,chr1,138132676,138132693,+
1140,chr1,138132881,138132914,-
1141,chr1,138133004,138133047,+
1142,chr1,138133092,138133108,+
1143,chr1,138133635,138133655,-
1144,chr1,138133698,138133730,-
1145,chr1,138134465,138134482,-
1146,chr1,138135002,138135017,+
1147,chr1,138135376,138135392,+
1148,chr1,138135481,138135496,+
1149,chr1,138135994,138136053,+
1150,chr1,138136161,138136186,+
1151,chr1,138136896,138136913,+
1152,chr1,138136940,138136955,+
1153,chr1,138137624,138137640,+
1154,chr1,138138086,138138103,-
1155,chr1,138138515,138138531,+
1156,chr1,138140745,138140765,+
1157,chr1,138144295,138144310,-
1158,chr1,138144937,138144958,-
1159,chr1,138145234,138145272,-
1160,chr1,138145285,138145301,+
1161,chr1,138148177,138148193,+
1162,chr1,138148400,138148421,+
1163,chr1,138148422,138148446,-
1164,chr1,138148459,138148480,-
1165,chr1,138148513,138148534,-
1166,chr1,138148648,138148663,+
1167,chr1,138148958,138148975,+
1168,chr1,138149374,138149397,-
1169,chr1,138149585,138149601,+
1170,chr1,138150058,138150073,-
1171,chr1,138150199,138150219,-
1172,chr1,138150267,138150282,-
1173,chr1,138153490,138153505,-
1174,chr1,138153549,138153570,+
1175,chr1,138154971,138154991,-
1176,chr1,138155081,138155096,+
1177,chr1,138157121,138157138,+
1178,chr1,138157589,138157604,+
1179,chr1,138157860,138157876,+
1180,chr1,138157982,138157997,+
1181,chr1,138158031,138158056,+
1182,chr1,138158608,138158631,+
1183,chr1,138158814,138158829,+
1184,chr1,138158876,138158894,+
1185,chr1,138159385,138159405,+
1186,chr1,138162784,138162799,-
1187,chr1,138163284,138163334,-
1188,chr1,138165373,138165392,-
1189,chr1,138166329,138166354,+
1190,chr1,138166402,138166417,+
1191,chr1,138166558,138166575,-
1192,chr1,138166814,138166858,+
1193,chr1,138167013,138167044,+
1194,chr1,138171594,138171614,+
1195,chr1,138171935,138171980,-
1196,chr1,138172089,138172109,+
1197,chr1,138172495,138172510,+
1198,chr1,138173022,138173037,+
1199,chr1,138173078,138173098,-
1200,chr1,138173241,138173256,+
1201,chr1,138173932,138173955,+
1202,chr1,138173964,138173981,+
1203,chr1,138174747,138174767,+
1204,chr1,138174975,138174995,+
1205,chr1,138175171,138175203,+
1206,chr1,138175359,138175374,+
1207,chr1,138175527,138175542,+
1208,chr1,138176019,138176049,-
1209,chr1,138176391,138176423,-
1210,chr1,138188168,138188188,+
1211,chr1,138248982,138249005,-
1212,chr1,138249049,138249069,-
1213,chr1,138250953,138250997,-
1214,chr1,138251214,138251241,-
1215,chr1,138251242,138251257,-
1216,chr1,138251302,138251317,-
1217,chr1,138289826,138289849,+
1218,chr1,138289861,138289881,+
1219,chr1,138290310,138290325,-
1220,chr1,138290555,138290571,-
1221,chr1,138292081,138292096,+
1222,chr1,138298526,138298585,+
1223,chr1,138298996,138299016,+
1224,chr1,138299233,138299260,+
1225,chr1,138299291,138299311,+
1226,chr1,138303215,138303232,+
1227,chr1,138304168,138304195,+
1228,chr1,138327265,138327280,+
1229,chr1,138327360,138327375,-
1230,chr1,138328276,138328299,+
1231,chr1,138329055,138329116,+
1232,chr1,138517239,138517299,+
1233,chr1,138517422,138517443,+
1234,chr1,138542749,138542783,-
1235,chr1,138560049,138560073,+
1236,chr1,138560074,138560090,-
1237,chr1,138620436,138620469,+
1238,chr1,138620480,138620495,+
1239,chr1,138629187,138629209,+
1240,chr1,138683892,138683912,+
1241,chr1,138952297,138952320,+
1242,chr1,138952380,138952415,+
1243,chr1,138964142,138964162,-
1244,chr1,138976157,138976172,+
1245,chr1,139009744,139009767,-
1246,chr1,139421824,139421847,+
1247,chr1,139454584,139454604,-
1248,chr1,139454822,139454857,-
1249,chr1,139455327,139455347,-
1250,chr1,143397619,143397642,+
1251,chr1,143399812,143399835,+
1252,chr1,143451812,143451835,+
1253,chr1,143918547,143918567,-
1254,chr1,143918655,143918693,+
1255,chr1,143918701,143918755,.
1256,chr1,143918961,143918985,-
1257,chr1,143919620,143919640,-
1258,chr1,144003824,144003851,+
1259,chr1,144004614,144004640,+
1260,chr1,144006609,144006635,-
1261,chr1,144006863,144006886,+
1262,chr1,144007030,144007075,+
1263,chr1,144213293,144213316,-
1264,chr1,144248904,144248933,-
1265,chr1,144249274,144249294,+
1266,chr1,144249422,144249437,-
1267,chr1,144250675,144250696,-
1268,chr1,144250741,144250758,-
1269,chr1,144256386,144256409,+
1270,chr1,144256750,144256765,-
1271,chr1,144256965,144256980,-
1272,chr1,144257004,144257021,-
1273,chr1,144257403,144257423,-
1274,chr1,144264804,144264819,-
1275,chr1,144264879,144264906,-
1276,chr1,144264986,144265022,-
1277,chr1,144265145,144265162,-
1278,chr1,144267460,144267500,-
1279,chr1,144268035,144268058,-
1280,chr1,144272803,144272897,+
1281,chr1,144272981,144273001,-
1282,chr1,144273293,144273325,+
1283,chr1,144273425,144273443,+
1284,chr1,144273511,144273527,-
1285,chr1,144283600,144283627,-
1286,chr1,144306163,144306180,-
1287,chr1,144306299,144306322,+
1288,chr1,144306641,144306658,+
1289,chr1,144306737,144306760,+
1290,chr1,144307260,144307287,-
1291,chr1,144307334,144307354,-
1292,chr1,144307426,144307463,-
1293,chr1,144307714,144307734,-
1294,chr1,144308183,144308198,-
1295,chr1,144330267,144330285,-
1296,chr1,144330394,144330409,+
1297,chr1,144331035,144331062,+
1298,chr1,144331066,144331098,+
1299,chr1,144337573,144337596,-
1300,chr1,144337750,144337767,+
1301,chr1,144499616,144499641,-
1302,chr1,144499841,144499864,+
1303,chr1,144499954,144499969,-
1304,chr1,144500039,144500059,+
1305,chr1,144500078,144500093,-
1306,chr1,144500186,144500202,-
1307,chr1,144500361,144500381,-
1308,chr1,144500541,144500569,+
1309,chr1,146093094,146093117,-
1310,chr1,146595290,146595333,-
1311,chr1,146595366,146595381,-
1312,chr1,146595469,146595513,-
1313,chr1,146595520,146595545,-
1314,chr1,146595565,146595582,-
1315,chr1,146595773,146595796,+
1316,chr1,147519548,147519565,-
1317,chr1,147519605,147519638,-
1318,chr1,149453075,149453095,+
1319,chr1,149584164,149584181,-
1320,chr1,150459605,150459680,-
1321,chr1,150465166,150465196,-
1322,chr1,150465230,150465245,-
1323,chr1,150465414,150465430,-
1324,chr1,150465479,150465495,-
1325,chr1,150465604,150465627,+
1326,chr1,150465777,150465816,+
1327,chr1,151096037,151096057,-
1328,chr1,151096252,151096269,-
1329,chr1,151287654,151287677,+
1330,chr1,151345490,151345517,-
1331,chr1,151345841,151345856,-
1332,chr1,151345878,151345899,+
1333,chr1,151346076,151346096,-
1334,chr1,151394809,151394843,-
1335,chr1,151395084,151395105,+
1336,chr1,151395164,151395179,-
1337,chr1,151395238,151395354,.
1338,chr1,151428526,151428546,-
1339,chr1,151457061,151457084,-
1340,chr1,151499943,151499970,+
1341,chr1,151500005,151500020,+
1342,chr1,151682910,151682928,-
1343,chr1,151683125,151683140,-
1344,chr1,151683225,151683248,-
1345,chr1,151683267,151683287,-
1346,chr1,152008645,152008662,-
1347,chr1,152008821,152008844,+
1348,chr1,152019045,152019083,+
1349,chr1,152019121,152019142,+
1350,chr1,152019232,152019249,+
1351,chr1,152243661,152243677,+
1352,chr1,152903117,152903133,-
1353,chr1,152904306,152904322,-
1354,chr1,152904434,152904463,-
1355,chr1,152904877,152904892,-
1356,chr1,153141208,153141225,-
1357,chr1,153288029,153288079,+
1358,chr1,153288116,153288139,-
1359,chr1,153304025,153304096,+
1360,chr1,153304182,153304197,+
1361,chr1,153304553,153304606,+
1362,chr1,153305247,153305262,-
1363,chr1,153320281,153320304,+
1364,chr1,153320488,153320515,-
1365,chr1,153347108,153347164,+
1366,chr1,153414898,153414956,-
1367,chr1,153415314,153415337,-
1368,chr1,153415725,153415756,-
1369,chr1,153415786,153415801,-
1370,chr1,153415873,153415893,-
1371,chr1,153486426,153486463,+
1372,chr1,153486568,153486589,-
1373,chr1,153614113,153614151,+
1374,chr1,153614401,153614445,+
1375,chr1,153691555,153691572,+
1376,chr1,153723187,153723217,-
1377,chr1,153730180,153730205,+
1378,chr1,153730262,153730283,+
1379,chr1,153730362,153730383,+
1380,chr1,153742387,153742431,+
1381,chr1,153742478,153742565,-
1382,chr1,153742621,153742648,-
1383,chr1,153749456,153749476,-
1384,chr1,153749634,153749655,-
1385,chr1,153846856,153846873,+
1386,chr1,153847148,153847168,-
1387,chr1,153900259,153900279,-
1388,chr1,154134699,154134737,-
1389,chr1,155040019,155040056,-
1390,chr1,155040753,155040798,-
1391,chr1,155040926,155040941,+
1392,chr1,155072493,155072513,+
1393,chr1,155121954,155121977,-
1394,chr1,155122053,155122082,-
1395,chr1,155122264,155122286,-
1396,chr1,155122382,155122410,+
1397,chr1,155146349,155146369,+
1398,chr1,155146701,155146729,-
1399,chr1,155146893,155146916,+
1400,chr1,155159525,155159542,-
1401,chr1,155159794,155159825,-
1402,chr1,155159909,155159925,-
1403,chr1,155172825,155172861,-
1404,chr1,155973738,155973755,+
1405,chr1,155973807,155973827,-
1406,chr1,155974046,155974062,+
1407,chr1,156421048,156421071,-
1408,chr1,156616156,156616184,-
1409,chr1,156905447,156905467,+
1410,chr1,156905488,156905519,+
1411,chr1,156905652,156905673,+
1412,chr1,156905841,156905876,+
1413,chr1,156906072,156906097,+
1414,chr1,156938625,156938666,+
1415,chr1,156938903,156938920,+
1416,chr1,156986270,156986315,+
1417,chr1,156986475,156986490,+
1418,chr1,156986663,156986708,+
1419,chr1,156987075,156987095,-
1420,chr1,157039300,157039318,+
1421,chr1,157259927,157259947,+
1422,chr1,158333188,158333205,+
1423,chr1,158333212,158333232,+
1424,chr1,158333260,158333280,+
1425,chr1,158333324,158333340,+
1426,chr1,159025348,159025363,+
1427,chr1,159025367,159025387,+
1428,chr1,160007101,160007118,+
1429,chr1,160023940,160023976,+
1430,chr1,160024178,160024208,-
1431,chr1,160039812,160039832,+
1432,chr1,160039968,160040008,-
1433,chr1,160040309,160040324,+
1434,chr1,160042451,160042471,-
1435,chr1,160042763,160042795,-
1436,chr1,160044767,160044795,-
1437,chr1,160045112,160045155,+
1438,chr1,160047017,160047046,+
1439,chr1,160212211,160212235,+
1440,chr1,160213474,160213489,-
1441,chr1,160245776,160245801,+
1442,chr1,160247297,160247385,+
1443,chr1,160248026,160248054,+
1444,chr1,160248202,160248222,-
1445,chr1,160290556,160290583,+
1446,chr1,160306383,160306428,+
1447,chr1,160306694,160306709,+
1448,chr1,160306801,160306816,-
1449,chr1,160306914,160306929,+
1450,chr1,160307917,160307957,+
1451,chr1,160308427,160308450,+
1452,chr1,160308915,160308938,+
1453,chr1,160397133,160397160,+
1454,chr1,160397412,160397439,+
1455,chr1,160397485,160397500,+
1456,chr1,160786083,160786100,+
1457,chr1,160786130,160786147,+
1458,chr1,160786574,160786591,+
1459,chr1,160786843,160786868,+
1460,chr1,160787068,160787091,+
1461,chr1,160812462,160812510,+
1462,chr1,160905829,160905844,+
1463,chr1,160907252,160907281,+
1464,chr1,161034194,161034211,-
1465,chr1,161070579,161070599,+
1466,chr1,161070606,161070641,+
1467,chr1,161071399,161071428,-
1468,chr1,161071551,161071574,+
1469,chr1,161071879,161071906,+
1470,chr1,161250035,161250058,+
1471,chr1,161250121,161250136,+
1472,chr1,161250450,161250477,-
1473,chr1,161251666,161251683,-
1474,chr1,161309010,161309027,-
1475,chr1,161309395,161309418,-
1476,chr1,161309600,161309626,-
1477,chr1,161309652,161309667,+
1478,chr1,161309890,161309907,+
1479,chr1,161670660,161670681,+
1480,chr1,161670682,161670710,+
1481,chr1,161670720,161670737,+
1482,chr1,161670967,161670987,+
1483,chr1,161671293,161671309,-
1484,chr1,161671326,161671341,+
1485,chr1,161704721,161704742,+
1486,chr1,161712939,161712974,-
1487,chr1,161734720,161734743,+
1488,chr1,161750870,161750885,+
1489,chr1,161751303,161751326,+
1490,chr1,161751481,161751496,-
1491,chr1,161751504,161751519,-
1492,chr1,161761626,161761641,+
1493,chr1,161766621,161766660,-
1494,chr1,161766718,161766733,-
1495,chr1,161767059,161767085,+
1496,chr1,161767086,161767111,+
1497,chr1,161767124,161767144,+
