chr,TnG_start,TnG_end,strand
chr1,173548931,173548950,+
chr1,173549052,173549071,+
chr1,173549242,173549276,+
chr1,173597459,173597482,+
chr1,173598374,173598421,+
chr1,173599134,173599154,+
chr1,173599378,173599395,+
chr1,173599652,173599666,+
chr1,173599735,173599754,+
chr1,173630678,173630702,+
chr1,173630837,173630856,+
chr1,173631205,173631220,+
chr1,173634064,173634079,+
chr1,173641554,173641625,+
chr1,173673087,173673102,+
chr1,173678672,173678691,+
chr1,173678926,173678959,+
chr1,173809437,173809461,+
chr1,173878520,173878544,+
chr1,173878656,173878670,+
chr1,173880275,173880291,+
chr1,173880293,173880309,+
chr1,173942579,173942599,+
chr1,173949224,173949243,+
chr1,174040960,174040975,+
chr1,175693171,175693190,+
chr1,176945814,176945830,+
chr1,176946515,176946539,+
chr1,176947144,176947167,+
chr1,176947210,176947224,+
chr1,177670663,177670678,+
chr1,177670769,177670791,+
chr1,177670841,177670856,+
chr1,177700678,177700698,+
chr1,177795503,177795519,+
chr1,177795524,177795548,+
chr1,177795751,177795782,+
chr1,178187167,178187188,+
chr1,178242422,178242444,+
chr1,178318059,178318073,+
chr1,178318318,178318344,+
chr1,178336198,178336212,+
chr1,178336291,178336310,+
chr1,178369282,178369308,+
chr1,178405163,178405187,+
chr1,178405838,178405894,+
chr1,178406812,178406828,+
chr1,179240533,179240547,+
chr1,179240676,179240691,+
chr1,179240801,179240829,+
chr1,180195535,180195559,+
chr1,180196569,180196585,+
chr1,180330321,180330362,+
chr1,180332580,180332604,+
chr1,180338047,180338106,+
chr1,180338463,180338502,+
chr1,180390963,180390982,+
chr1,180391267,180391287,+
chr1,180397486,180397508,+
chr1,180397973,180397987,+
chr1,180398272,180398292,+
chr1,180774741,180774767,+
chr1,180777496,180777515,+
chr1,180778042,180778057,+
chr1,180811961,180811977,+
chr1,180811982,180812002,+
chr1,180812122,180812138,+
chr1,180812274,180812293,+
chr1,180812319,180812371,+
chr1,180903936,180903960,+
chr1,180916144,180916164,+
chr1,180916880,180916894,+
chr1,180926498,180926522,+
chr1,181117157,181117185,+
chr1,181143794,181143808,+
chr1,181143883,181143897,+
chr1,181144393,181144409,+
chr1,181144578,181144592,+
chr1,181150761,181150780,+
chr1,181210133,181210168,+
chr1,181227114,181227130,+
chr1,181227878,181227910,+
chr1,181228276,181228291,+
chr1,181229634,181229649,+
chr1,181234701,181234717,+
chr1,181861241,181861290,+
chr1,181861409,181861474,+
chr1,182163229,182163253,+
chr1,182254555,182254571,+
chr1,182340636,182340660,+
chr1,183179943,183179965,+
chr1,183180071,183180085,+
chr1,183180255,183180269,+
chr1,183180319,183180333,+
chr1,183180409,183180424,+
chr1,183180574,183180594,+
chr1,184014009,184014024,+
chr1,184014105,184014121,+
chr1,184014123,184014141,+
chr1,184024679,184024701,+
chr1,184024856,184024880,+
chr1,184025073,184025092,+
chr1,184060648,184060664,+
chr1,184060732,184060756,+
chr1,184117218,184117256,+
chr1,184793100,184793129,+
chr1,184794031,184794045,+
chr1,185203736,185203775,+
chr1,186750215,186750229,+
chr1,186750365,186750408,+
chr1,189796483,189796502,+
chr1,189831399,189831417,+
chr1,190929242,190929257,+
chr1,191363116,191363131,+
chr1,191363314,191363330,+
chr1,191369517,191369533,+
chr1,191391306,191391325,+
chr1,191391364,191391401,+
chr1,191391450,191391469,+
chr1,191402094,191402137,+
chr1,191402156,191402179,+
chr1,191421382,191421401,+
chr1,191446105,191446127,+
chr1,191446303,191446318,+
chr1,191446509,191446544,+
chr1,191479813,191479837,+
chr1,191479851,191479887,+
chr1,191576195,191576209,+
chr1,191717639,191717653,+
chr1,192086861,192086877,+
chr1,193130169,193130194,+
chr1,193146492,193146527,+
chr1,193173307,193173337,+
chr1,193181371,193181390,+
chr1,193262983,193262999,+
chr1,193325138,193325187,+
chr1,193325191,193325208,+
chr1,193338115,193338134,+
chr1,193345347,193345361,+
chr1,193420482,193420525,+
chr1,193420954,193420973,+
chr1,193421858,193421882,+
chr1,193444345,193444368,+
chr1,195089938,195089977,+
chr1,195130841,195130855,+
chr1,195131204,195131219,+
chr1,195131551,195131565,+
chr1,195176248,195176317,+
chr1,6214190,6214204,-
chr1,6454057,6454073,-
chr1,6454246,6454261,-
chr1,7005820,7005887,-
chr1,7090447,7090468,-
chr1,7090476,7090501,-
chr1,7395094,7395108,-
chr1,7395756,7395782,-
chr1,7414528,7414542,-
chr1,9235733,9235752,-
chr1,9236649,9236686,-
chr1,9522308,9522327,-
chr1,9522347,9522443,-
chr1,9700943,9700965,-
chr1,9729563,9729612,-
chr1,9747730,9747746,-
chr1,9847123,9847143,-
chr1,9849705,9849732,-
chr1,9863706,9863720,-
chr1,9883240,9883262,-
chr1,9883517,9883552,-
chr1,9944415,9944431,-
chr1,10038433,10038459,-
chr1,13267908,13267928,-
chr1,13293926,13293944,-
chr1,13294698,13294717,-
chr1,13374043,13374059,-
chr1,13559617,13559631,-
chr1,13593430,13593452,-
chr1,15806118,15806139,-
chr1,16200803,16200884,-
chr1,16619569,16619583,-
chr1,16688312,16688331,-
chr1,16689091,16689106,-
chr1,16689157,16689171,-
chr1,20820528,20820564,-
chr1,20969442,20969543,-
chr1,21052245,21052260,-
chr1,21052502,21052526,-
chr1,21480203,21480219,-
chr1,21480268,21480302,-
chr1,21963147,21963176,-
chr1,23272394,23272414,-
chr1,24678044,24678060,-
chr1,24679134,24679158,-
chr1,24679392,24679411,-
chr1,30872643,30872674,-
chr1,30950245,30950260,-
chr1,30950451,30950482,-
chr1,33669902,33669936,-
chr1,33670085,33670119,-
chr1,33883738,33883753,-
chr1,34428913,34428974,-
chr1,34434424,34434440,-
chr1,34510906,34510926,-
chr1,34843219,34843239,-
chr1,34843331,34843345,-
chr1,35653180,35653199,-
chr1,35816842,35816871,-
chr1,35862236,35862264,-
chr1,35862384,35862403,-
chr1,35862434,35862469,-
chr1,35943725,35943781,-
chr1,35944233,35944304,-
chr1,36097432,36097532,-
chr1,36097555,36097661,-
chr1,36256388,36256404,-
chr1,36262218,36262239,-
chr1,36264397,36264419,-
chr1,36267097,36267143,-
chr1,36272589,36272604,-
chr1,36295013,36295044,-
chr1,36295546,36295560,-
chr1,36308330,36308362,-
chr1,36309748,36309787,-
chr1,36310076,36310095,-
chr1,36445472,36445488,-
chr1,36470863,36470887,-
chr1,36737561,36737580,-
chr1,36797749,36797769,-
chr1,36807276,36807296,-
chr1,36807466,36807490,-
chr1,36940273,36940293,-
chr1,36960712,36960726,-
chr1,36961031,36961053,-
chr1,37300542,37300561,-
chr1,37481466,37481492,-
chr1,37496194,37496213,-
chr1,37614757,37614776,-
chr1,37614874,37614893,-
chr1,37872267,37872286,-
chr1,37890099,37890118,-
chr1,37997496,37997512,-
chr1,38657777,38657799,-
chr1,38657873,38657887,-
chr1,38664187,38664206,-
chr1,38664869,38664888,-
chr1,38898469,38898509,-
chr1,39090466,39090484,-
chr1,39091798,39091835,-
chr1,39097215,39097231,-
chr1,39102179,39102201,-
chr1,39102574,39102601,-
chr1,39535365,39535380,-
chr1,39555818,39555842,-
chr1,39714289,39714311,-
chr1,39735892,39735908,-
chr1,39735957,39735979,-
chr1,39746953,39746972,-
chr1,39749678,39749700,-
chr1,39842020,39842044,-
chr1,39842895,39842957,-
chr1,39901703,39901746,-
chr1,39902404,39902423,-
chr1,39907364,39907380,-
chr1,39917068,39917082,-
chr1,39917087,39917106,-
chr1,39917716,39917740,-
chr1,39918248,39918267,-
chr1,39918480,39918506,-
chr1,39936344,39936368,-
chr1,39936793,39936807,-
chr1,39936828,39936867,-
chr1,39944688,39944707,-
chr1,39954617,39954632,-
chr1,40324455,40324469,-
chr1,40324876,40324898,-
chr1,40324908,40324928,-
chr1,40325024,40325040,-
chr1,40325085,40325112,-
chr1,40470000,40470019,-
chr1,40474653,40474672,-
chr1,40475885,40475907,-
chr1,40479634,40479653,-
chr1,40479978,40479992,-
chr1,40515477,40515491,-
chr1,40687915,40687929,-
chr1,40751726,40751745,-
chr1,43403703,43403766,-
chr1,43451461,43451480,-
chr1,43451509,43451535,-
chr1,43456824,43456839,-
chr1,43457190,43457209,-
chr1,43464797,43464813,-
chr1,43464917,43464934,-
chr1,43465008,43465022,-
chr1,43465531,43465547,-
chr1,43467993,43468013,-
chr1,43472684,43472703,-
chr1,43501423,43501446,-
chr1,43542320,43542339,-
chr1,43542959,43542978,-
chr1,43592341,43592357,-
chr1,43880566,43880593,-
chr1,43934667,43934687,-
chr1,43934726,43934745,-
chr1,45734291,45734310,-
chr1,45739217,45739236,-
chr1,46181115,46181134,-
chr1,46852447,46852467,-
chr1,46852647,46852661,-
chr1,46874374,46874396,-
chr1,46874404,46874424,-
chr1,46894774,46894793,-
chr1,51071602,51071675,-
chr1,51071714,51071733,-
chr1,51121104,51121139,-
chr1,51573049,51573068,-
chr1,51577592,51577614,-
chr1,51578091,51578106,-
chr1,51585207,51585221,-
chr1,52009548,52009592,-
chr1,52010083,52010099,-
chr1,52011120,52011136,-
chr1,52012119,52012134,-
chr1,52013119,52013138,-
chr1,52019685,52019711,-
chr1,52019846,52019868,-
chr1,52020366,52020382,-
chr1,52020391,52020407,-
chr1,52100590,52100614,-
chr1,52116976,52117029,-
chr1,52118879,52118898,-
chr1,52118920,52118934,-
chr1,52118941,52118961,-
chr1,52150578,52150614,-
chr1,52231875,52231889,-
chr1,52374784,52374799,-
chr1,52375047,52375096,-
chr1,52578501,52578516,-
chr1,52607740,52607773,-
chr1,52607845,52607865,-
chr1,52630948,52630967,-
chr1,52631313,52631333,-
chr1,52650578,52650604,-
chr1,52844717,52844744,-
chr1,53076972,53077029,-
chr1,53728365,53728422,-
chr1,53728500,53728514,-
chr1,53774300,53774319,-
chr1,53780945,53780959,-
chr1,53781373,53781392,-
chr1,53782395,53782415,-
chr1,53783650,53783664,-
chr1,53824590,53824606,-
chr1,53824748,53824768,-
chr1,53843331,53843345,-
chr1,53850462,53850477,-
chr1,53882748,53882762,-
chr1,53886736,53886752,-
chr1,53940584,53940599,-
chr1,54492486,54492504,-
chr1,54493566,54493587,-
chr1,54585782,54585805,-
chr1,54585819,54585838,-
chr1,54842260,54842279,-
chr1,54853120,54853144,-
chr1,54853165,54853193,-
chr1,54871461,54871476,-
chr1,54896749,54896765,-
chr1,54896794,54896810,-
chr1,54913832,54913851,-
chr1,54914062,54914109,-
chr1,54914350,54914391,-
chr1,54925365,54925403,-
chr1,55028904,55028924,-
chr1,55029279,55029298,-
chr1,55030967,55031074,-
chr1,55031224,55031250,-
chr1,55130698,55130714,-
chr1,55215953,55215985,-
chr1,55239387,55239401,-
chr1,55372897,55372919,-
chr1,55405559,55405578,-
chr1,55448152,55448168,-
chr1,58301803,58301820,-
chr1,58310987,58311019,-
chr1,58311026,58311055,-
chr1,58312004,58312020,-
chr1,58422783,58422805,-
chr1,58423368,58423382,-
chr1,58444950,58444974,-
chr1,58652333,58652353,-
chr1,58652368,58652400,-
chr1,58652441,58652455,-
chr1,58710896,58710941,-
chr1,58711054,58711080,-
chr1,58711289,58711322,-
chr1,58712470,58712502,-
chr1,58712995,58713014,-
chr1,58713165,58713193,-
chr1,58713957,58713977,-
chr1,58714223,58714242,-
chr1,58714494,58714520,-
chr1,58714559,58714573,-
chr1,58714583,58714599,-
chr1,58714793,58714809,-
chr1,58715001,58715046,-
chr1,58715360,58715388,-
chr1,58715745,58715784,-
chr1,58716436,58716452,-
chr1,58716832,58716860,-
chr1,58717695,58717713,-
chr1,58717983,58717997,-
chr1,58720657,58720671,-
chr1,58721306,58721320,-
chr1,58795218,58795238,-
chr1,58797227,58797276,-
chr1,58797313,58797327,-
chr1,58797888,58797902,-
chr1,58802321,58802337,-
chr1,58803060,58803076,-
chr1,58803290,58803306,-
chr1,58803800,58803834,-
chr1,58956654,58956670,-
chr1,58965535,58965589,-
chr1,59237811,59237827,-
chr1,59237980,59237996,-
chr1,59316850,59316899,-
chr1,59608585,59608646,-
chr1,59609041,59609056,-
chr1,59914423,59914483,-
chr1,59923552,59923568,-
chr1,60016522,60016536,-
chr1,60075568,60075582,-
chr1,60158562,60158606,-
chr1,60180142,60180161,-
chr1,60236360,60236376,-
chr1,60236530,60236549,-
chr1,60352864,60352907,-
chr1,60353245,60353267,-
chr1,60416634,60416653,-
chr1,60416702,60416717,-
chr1,60417190,60417219,-
chr1,60483197,60483215,-
chr1,60539671,60539693,-
chr1,60652518,60652537,-
chr1,60746091,60746120,-
chr1,60746536,60746551,-
chr1,60746773,60746799,-
chr1,60755455,60755471,-
chr1,60758002,60758018,-
chr1,60758190,60758205,-
chr1,60759233,60759247,-
chr1,60760429,60760445,-
chr1,60761534,60761556,-
chr1,60761916,60761949,-
chr1,60777097,60777119,-
chr1,60777479,60777493,-
chr1,60811804,60811823,-
chr1,60811894,60811908,-
chr1,60883009,60883031,-
chr1,60898527,60898541,-
chr1,60908888,60908928,-
chr1,60916409,60916428,-
chr1,60978103,60978149,-
chr1,60990616,60990630,-
chr1,61135832,61135846,-
chr1,61135938,61135961,-
chr1,61136197,61136217,-
chr1,62829523,62829542,-
chr1,62874902,62874918,-
chr1,63114382,63114404,-
chr1,63114551,63114565,-
chr1,63114963,63114978,-
chr1,63176891,63176905,-
chr1,64088519,64088535,-
chr1,64121053,64121073,-
chr1,64121108,64121137,-
chr1,64136419,64136438,-
chr1,64136457,64136484,-
chr1,64136600,64136648,-
chr1,64533768,64533839,-
chr1,64534097,64534116,-
chr1,64949682,64949707,-
chr1,64949718,64949737,-
chr1,65153027,65153046,-
chr1,66496401,66496460,-
chr1,66552358,66552377,-
chr1,66552803,66552822,-
chr1,66552832,66552856,-
chr1,66678904,66678951,-
chr1,66758018,66758042,-
chr1,66758162,66758178,-
chr1,66758491,66758510,-
chr1,66758537,66758634,-
chr1,66863567,66863624,-
chr1,66863722,66863760,-
chr1,66987742,66987756,-
chr1,66987777,66987793,-
chr1,69687076,69687090,-
chr1,69752866,69752882,-
chr1,69752983,69753002,-
chr1,72244584,72244616,-
chr1,72307170,72307209,-
chr1,74238304,74238319,-
chr1,74238949,74238973,-
chr1,74244711,74244727,-
chr1,74248822,74248837,-
chr1,75125382,75125398,-
chr1,75125402,75125418,-
chr1,75252040,75252056,-
chr1,75521284,75521298,-
chr1,75521859,75521875,-
chr1,75522263,75522279,-
chr1,75522317,75522335,-
chr1,75522362,75522394,-
chr1,78489300,78489316,-
chr1,78537344,78537363,-
chr1,78538162,78538211,-
chr1,79775870,79775889,-
chr1,80214350,80214364,-
chr1,80341387,80341403,-
chr1,80361640,80361768,-
chr1,80361897,80361920,-
chr1,80381457,80381481,-
chr1,80409686,80409700,-
chr1,80409714,80409728,-
chr1,80416432,80416451,-
chr1,80416593,80416621,-
chr1,80441225,80441239,-
chr1,80637070,80637087,-
chr1,80665576,80665600,-
chr1,80665613,80665627,-
chr1,80670803,80670822,-
chr1,80699797,80699836,-
chr1,80700091,80700110,-
chr1,80700187,80700211,-
chr1,80703677,80703691,-
chr1,80728600,80728616,-
chr1,80728787,80728809,-
chr1,80728840,80728854,-
chr1,80746631,80746646,-
chr1,81375479,81375729,-
chr1,82296390,82296442,-
chr1,82803692,82803707,-
chr1,82803846,82803861,-
chr1,82803906,82803929,-
chr1,82807014,82807033,-
chr1,82807550,82807596,-
chr1,82831056,82831104,-
chr1,82833507,82833523,-
chr1,82900354,82900368,-
chr1,82973757,82973776,-
chr1,84305982,84306004,-
chr1,84318727,84318741,-
chr1,85686540,85686562,-
chr1,85688186,85688205,-
chr1,85693984,85694003,-
chr1,85732616,85732631,-
chr1,85736227,85736243,-
chr1,85752842,85752876,-
chr1,85895650,85895669,-
chr1,86152732,86152752,-
chr1,86152898,86152932,-
chr1,86344212,86344239,-
chr1,86344538,86344553,-
chr1,86405112,86405156,-
chr1,86434831,86434850,-
chr1,86441237,86441251,-
chr1,86441260,86441295,-
chr1,86525721,86525735,-
chr1,86528591,86528607,-
chr1,86528754,86528770,-
chr1,86582678,86582697,-
chr1,87378781,87378797,-
chr1,87608193,87608298,-
chr1,87608311,87608326,-
chr1,87829575,87829594,-
chr1,87847376,87847395,-
chr1,87847682,87847719,-
chr1,87847723,87847739,-
chr1,87854698,87854723,-
chr1,87867034,87867053,-
chr1,87872489,87872517,-
chr1,87878196,87878212,-
chr1,87878231,87878261,-
chr1,87899915,87899935,-
chr1,88430901,88430915,-
chr1,88578250,88578278,-
chr1,88610980,88610995,-
chr1,88611137,88611156,-
chr1,88611172,88611210,-
chr1,88611229,88611260,-
chr1,88616728,88616743,-
chr1,88622856,88622870,-
chr1,88625318,88625332,-
chr1,88644746,88644777,-
chr1,88647263,88647279,-
chr1,88648904,88648934,-
chr1,88654172,88654187,-
chr1,88656293,88656309,-
chr1,88656643,88656663,-
chr1,88681015,88681029,-
chr1,88697286,88697309,-
chr1,88699877,88699914,-
chr1,88700192,88700218,-
chr1,88709255,88709274,-
chr1,91054885,91054904,-
chr1,91056307,91056333,-
chr1,91064976,91064990,-
chr1,91090387,91090414,-
chr1,91095145,91095159,-
chr1,91095737,91095757,-
chr1,91100413,91100479,-
chr1,91100537,91100551,-
chr1,91190640,91190664,-
chr1,91250261,91250277,-
chr1,92070381,92070395,-
chr1,92102795,92102819,-
chr1,92103152,92103166,-
chr1,92103664,92103678,-
chr1,92190456,92190475,-
chr1,92190818,92190832,-
chr1,92774173,92774204,-
chr1,93635986,93636007,-
chr1,93755534,93755574,-
chr1,93825558,93825577,-
chr1,94035656,94035670,-
chr1,94091942,94091958,-
chr1,94092014,94092028,-
chr1,94868960,94868976,-
chr1,94868986,94869012,-
chr1,94869018,94869033,-
chr1,94869146,94869161,-
chr1,94979025,94979093,-
chr1,95313106,95313128,-
chr1,95313868,95313886,-
chr1,95573069,95573085,-
chr1,95664901,95664933,-
chr1,95665792,95665827,-
chr1,95666539,95666554,-
chr1,97497005,97497020,-
chr1,97525552,97525567,-
chr1,97525641,97525700,-
chr1,97525815,97525829,-
chr1,97525925,97525941,-
chr1,97525953,97525972,-
chr1,97623867,97623892,-
chr1,97662450,97662469,-
chr1,97664837,97664913,-
chr1,97770288,97770319,-
chr1,97918967,97918988,-
chr1,97919206,97919252,-
chr1,98129760,98129780,-
chr1,98130411,98130436,-
chr1,98131240,98131255,-
chr1,98589156,98589193,-
chr1,98589197,98589211,-
chr1,101903113,101903127,-
chr1,105435553,105435567,-
chr1,105435603,105435623,-
chr1,105435668,105435713,-
chr1,105972028,105972043,-
chr1,105972045,105972064,-
chr1,105981028,105981050,-
chr1,105997128,105997219,-
chr1,105997465,105997490,-
chr1,105997573,105997587,-
chr1,106020014,106020046,-
chr1,106020134,106020149,-
chr1,106020416,106020436,-
chr1,106036657,106036685,-
chr1,106036706,106036745,-
chr1,106066043,106066057,-
chr1,106152208,106152222,-
chr1,106318559,106318593,-
chr1,106321789,106321826,-
chr1,106345745,106345759,-
chr1,106345776,106345850,-
chr1,106345936,106345950,-
chr1,106494801,106494882,-
chr1,106494891,106494920,-
chr1,106494951,106494991,-
chr1,106562364,106562384,-
chr1,106602758,106602777,-
chr1,106713216,106713238,-
chr1,118290008,118290061,-
chr1,118290068,118290139,-
chr1,118388454,118388478,-
chr1,118389393,118389419,-
chr1,118458891,118458905,-
chr1,119083102,119083147,-
chr1,119487355,119487379,-
chr1,119990219,119990351,-
chr1,119990357,119990402,-
chr1,119990408,119990771,-
chr1,120057431,120057447,-
chr1,120057518,120057534,-
chr1,120057636,120057661,-
chr1,120057975,120057999,-
chr1,120121221,120121242,-
chr1,122193799,122193832,-
chr1,122193912,122193936,-
chr1,125431084,125431103,-
chr1,125441736,125441751,-
chr1,125465905,125465949,-
chr1,125466386,125466406,-
chr1,125466522,125466557,-
chr1,127159497,127159564,-
chr1,127159583,127159625,-
chr1,127214679,127214698,-
chr1,127230829,127230848,-
chr1,127318330,127318360,-
chr1,127318539,127318566,-
chr1,127318772,127318794,-
chr1,127322747,127322773,-
chr1,127347828,127347842,-
chr1,127796354,127796395,-
chr1,127796672,127796692,-
chr1,127850025,127850067,-
chr1,127869425,127869444,-
chr1,127869582,127869597,-
chr1,127982259,127982281,-
chr1,128104122,128104136,-
chr1,128243908,128243924,-
chr1,128359934,128359965,-
chr1,128417574,128417588,-
chr1,128593537,128593581,-
chr1,128601470,128601491,-
chr1,128602728,128602747,-
chr1,128604347,128604366,-
chr1,128612898,128612912,-
chr1,128613013,128613028,-
chr1,128615763,128615779,-
chr1,128665712,128665726,-
chr1,128665846,128665861,-
chr1,128666013,128666032,-
chr1,128666051,128666070,-
chr1,128705183,128705202,-
chr1,128705407,128705424,-
chr1,128766518,128766584,-
chr1,128766711,128766730,-
chr1,128767022,128767042,-
chr1,128767238,128767257,-
chr1,128782281,128782295,-
chr1,128782320,128782347,-
chr1,128782541,128782570,-
chr1,128787631,128787653,-
chr1,129616354,129616368,-
chr1,129616542,129616556,-
